trade_date,strategy_return,benchmark_return,excess_return,strategy_nav,benchmark_nav,excess_nav,portfolio_value,cash,invested_value,cash_weight,selected_count,holding_count,buy_turnover,sell_turnover,commission,dividend_cash,corporate_action_share_value,benchmark_constituent_count,rebalance
2021-10-08,-0.00019547200000002984,0.0,-0.00019547200000002984,0.999804528,1.0,0.999804528,1999609.0559999999,1343323.0559999999,656286.0,0.6717928446909374,28,28,656480.0,0.0,196.94400000000005,0.0,0.0,0,1
2021-10-11,-0.004185537155318886,-0.015819417688734034,0.011633880533415148,0.9956198089999999,0.9841805823112659,1.0114361344355194,1991239.6179999998,491607.61799999984,1499632.0,0.2468852133897227,28,28,851460.0,0.0,255.438,0.0,0.0,201,1
2021-10-12,-0.020855146776212807,-0.01515995785052897,-0.005695188925683837,0.9748560117499999,0.9692604461661182,1.0056758145636457,1949712.0235,17344.02349999986,1932368.0,0.008895684742644693,28,28,474112.0,0.0,151.5945,0.0,0.0,201,1
2021-10-13,-0.020533288771607094,-0.030525850683934624,0.00999256191232753,0.95483901175,0.9396729465126074,1.0157250924044035,1909678.0235,17344.02349999986,1892334.0,0.009082171594671368,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-14,-0.002146958780248065,-0.004030917484482752,0.0018839587042346869,0.95278901175,0.9358852024028144,1.0176386765333483,1905578.0235,17344.02349999986,1888234.0,0.009101712596445601,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-15,-0.011240683790348038,-0.011212178000039937,-2.8505790308101797e-05,0.94207901175,0.9253918909258706,1.0176096679386255,1884158.0235,17344.02349999986,1866814.0,0.009205185172197879,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-18,0.017049525357924367,0.019668993343306046,-0.0026194679853816794,0.9581410117499999,0.943593417868441,1.0149440719918454,1916282.0235,17344.02349999986,1898938.0,0.009050872098837419,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-19,0.0011981534929845772,0.003324494570527402,-0.002126341077542825,0.9592890117499999,0.94673038906293,1.0127859547201605,1918578.0235,17344.02349999986,1901234.0,0.009040040742445136,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-20,0.004258883350020781,0.007798603562473192,-0.0035397202124524104,0.9633745117499999,0.9541135640477776,1.0092009758053497,1926749.0235,17344.02349999986,1909405.0,0.009001703537129034,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-21,-0.005811862294165526,-0.004530224056215051,-0.0012816382379504752,0.95777551175,0.9497912158275672,1.0079075452449806,1915551.0235,17344.02349999986,1898207.0,0.009054326033200473,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-22,-0.015567322213905,-0.02106928706456589,0.0055019648506608905,0.94286551175,0.9297797920498931,1.0134530171316345,1885731.0235,17344.02349999986,1868387.0,0.009197506581722662,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-25,0.005152908807728451,0.012601213326828474,-0.007448304519100023,0.94772401175,0.9414961455564881,1.0059045104442375,1895448.0235,17344.02349999986,1878104.0,0.009150355633584517,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-26,-0.0019662897393081247,0.0006140746918744854,-0.00258036443118261,0.9458605117500001,0.9420742945119718,1.0033089102243211,1891721.0235,17344.02349999986,1874377.0,0.009168383331655596,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-27,-0.0022149143282489403,0.0011461862058039145,-0.0033611005340528546,0.9437655117500001,0.9431540870731839,0.9999366881103462,1887531.0235,17344.02349999986,1870187.0,0.009188735593780752,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-28,-0.009217861737571553,-0.014737242855207808,0.005519381117636255,0.9350660117500001,0.9292545962421046,1.005455719785534,1870132.0235,17344.02349999986,1852788.0,0.009274224109343938,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-29,-0.001008484949886257,-0.00047367814790780764,-0.0005348068019784492,0.9341230117500001,0.9288144286460218,1.0049179952275045,1868246.0235,17344.02349999986,1850902.0,0.009283586466576446,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-01,-0.0013638460716359768,0.0031734994339729285,-0.004537345505608905,0.9328490117500001,0.9317620207095959,1.0003583350783534,1865698.0235,17344.02349999986,1848354.0,0.009296265141270254,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-02,-0.019213184314122778,-0.027143127939151687,0.007929943625028909,0.9149260117500001,0.9064710849726328,1.0082911202803524,1829852.0235,17344.02349999986,1812508.0,0.009478374905324612,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-03,0.004358822406165919,0.006839861107437159,-0.0024810387012712404,0.91891401175,0.9126712212917535,1.0057895109887887,1837828.0235,17344.02349999986,1820484.0,0.009437239653669837,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-04,0.002267894463847897,0.008977997036133455,-0.006710102572285558,0.9209980117500001,0.9208651808114752,0.999040560203925,1841996.0235,17344.02349999986,1824652.0,0.009415885419255284,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-05,-0.015137383384258962,-0.018926218769110128,0.0037888353848511656,0.9070565117500001,0.903436684942581,1.0028257604293271,1814113.0235,17344.02349999986,1796769.0,0.009560608008059902,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-08,0.0019794797531809127,0.002768557728614336,-0.0007890779754334233,0.9088520117500002,0.9059379015589925,1.0020344527085752,1817704.0235,17344.02349999986,1800360.0,0.009541720365785317,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-09,0.004875931331732586,0.004067412490189416,0.0008085188415431696,0.9132835117500002,0.9096227246951295,1.0028446164434655,1826567.0235,17344.02349999986,1809223.0,0.009495421343349278,0,28,0.0,0.0,0.0,0.0,0.0,201,0
