trade_date,code,target_weight,actual_weight,amount,close
2021-10-08,600969.XSHG,0.03553571428145,0.016903961983084127,4300,7.86
2021-10-08,000543.XSHE,0.03553571428145,0.016829440107958987,7700,4.37
2021-10-08,600617.XSHG,0.03553571428145,0.01770819805826015,6300,5.62
2021-10-08,000421.XSHE,0.03553571428145,0.017927762509132212,6700,5.35
2021-10-08,000539.XSHE,0.03553571428145,0.01680093173962252,6800,4.94
2021-10-08,601985.XSHG,0.03553571428145,0.01709301747836804,4800,7.12
2021-10-08,601991.XSHG,0.03553571428145,0.01630078492670211,9700,3.36
2021-10-08,600017.XSHG,0.03553571428145,0.017975776603172573,12700,2.83
2021-10-08,601077.XSHG,0.03553571428145,0.017795723750521224,9100,3.91
2021-10-08,000900.XSHE,0.03553571428145,0.01774420862879042,8100,4.38
2021-10-08,601018.XSHG,0.03553571428145,0.01789425267266654,8900,4.02
2021-10-08,600033.XSHG,0.03553571428145,0.017861242983013798,12400,2.88
2021-10-08,601988.XSHG,0.03553571428145,0.017811228301721757,11600,3.07
2021-10-08,002040.XSHE,0.03553571428145,0.017532646526925086,5700,6.15
2021-10-08,000429.XSHE,0.03553571428145,0.017183544051506638,4700,7.31
2021-10-08,600928.XSHG,0.03553571428145,0.01780522653996671,8000,4.45
2021-10-08,601006.XSHG,0.03553571428145,0.017701196002879265,5600,6.32
2021-10-08,600035.XSHG,0.03553571428145,0.017990280860747266,11000,3.27
2021-10-08,601288.XSHG,0.03553571428145,0.01776521479493308,12000,2.96
2021-10-08,601398.XSHG,0.03553571428145,0.017903255315299113,7600,4.71
2021-10-08,603323.XSHG,0.03553571428145,0.017991281154373106,6800,5.29
2021-10-08,002807.XSHE,0.03553571428145,0.01789925414079575,9200,3.89
2021-10-08,600368.XSHG,0.03553571428145,0.01784023681687114,8700,4.1
2021-10-08,601333.XSHG,0.03553571428145,0.017930263243196815,15000,2.39
2021-10-08,001872.XSHE,0.03553571428145,0.017375100280855156,2000,17.37
2021-10-08,601326.XSHG,0.03553571428145,0.018185338117786224,12000,3.03
2021-10-08,600106.XSHG,0.03553571428145,0.018010286733264082,13000,2.77
2021-10-08,600377.XSHG,0.03553571428145,0.01770519717738263,4000,8.85
2021-10-11,600969.XSHG,0.03553571428145,0.03386126478520535,8900,7.57
2021-10-11,000543.XSHE,0.03553571428145,0.01834367539118675,7700,4.74
2021-10-11,600617.XSHG,0.03553571428145,0.03375320707768425,12300,5.46
2021-10-11,000421.XSHE,0.03553571428145,0.0348262452430682,13300,5.21
2021-10-11,000539.XSHE,0.03553571428145,0.03525596310321026,14200,4.94
2021-10-11,601985.XSHG,0.03553571428145,0.03438195215726052,9900,6.91
2021-10-11,601991.XSHG,0.03553571428145,0.033870814070986285,20800,3.24
2021-10-11,600017.XSHG,0.03553571428145,0.03557460769190039,25100,2.82
2021-10-11,601077.XSHG,0.03553571428145,0.03594853761932225,18200,3.93
2021-10-11,000900.XSHE,0.03553571428145,0.035662059045894215,16200,4.38
2021-10-11,601018.XSHG,0.03553571428145,0.035672613519652084,17700,4.01
2021-10-11,600033.XSHG,0.03553571428145,0.03548414077397575,24600,2.87
2021-10-11,601988.XSHG,0.03553571428145,0.0357585570916805,23100,3.08
2021-10-11,002040.XSHE,0.03553571428145,0.03562185152681659,11600,6.11
2021-10-11,000429.XSHE,0.03553571428145,0.03563743194045917,9700,7.31
2021-10-11,600928.XSHG,0.03553571428145,0.0360405123192123,15900,4.51
2021-10-11,601006.XSHG,0.03553571428145,0.036063631642681934,11300,6.35
2021-10-11,600035.XSHG,0.03553571428145,0.03501069723683679,21500,3.24
2021-10-11,601288.XSHG,0.03553571428145,0.036066144612624286,24000,2.99
2021-10-11,601398.XSHG,0.03553571428145,0.03597266213076882,15100,4.74
2021-10-11,603323.XSHG,0.03553571428145,0.03670695194792384,13500,5.41
2021-10-11,002807.XSHE,0.03553571428145,0.03585706551342067,18200,3.92
2021-10-11,600368.XSHG,0.03553571428145,0.03559270107548532,17400,4.07
2021-10-11,601333.XSHG,0.03553571428145,0.035346430021134904,29800,2.36
2021-10-11,001872.XSHE,0.03553571428145,0.03604604085308547,4000,17.93
2021-10-11,601326.XSHG,0.03553571428145,0.03478000659612895,23300,2.97
2021-10-11,600106.XSHG,0.03553571428145,0.03536150784078901,25400,2.77
2021-10-11,600377.XSHG,0.03553571428145,0.03566406942184809,8000,8.87
2022-01-04,000421.XSHE,0.03553571428145,0.034008501686981205,13900,5.0
2022-01-04,003816.XSHE,0.03553571428145,0.01751609102715366,11400,3.14
2022-01-04,600017.XSHG,0.03553571428145,0.035530810302063204,25300,2.87
2022-01-04,600969.XSHG,0.03553571428145,0.03536296978294616,8900,8.12
2022-01-04,000900.XSHE,0.03553571428145,0.034556552361649104,16500,4.28
2022-01-04,600617.XSHG,0.03553571428145,0.030577312998792544,14600,4.28
2022-01-04,601077.XSHG,0.03553571428145,0.034844278965849754,18400,3.87
2022-01-04,601368.XSHG,0.03553571428145,0.01795648889072608,6600,5.56
2022-01-04,601985.XSHG,0.03553571428145,0.036735053793454,9200,8.16
2022-01-04,002893.XSHE,0.03553571428145,0.017968232833754677,4000,9.18
2022-01-04,601006.XSHG,0.03553571428145,0.03540407358354625,11200,6.46
2022-01-04,601008.XSHG,0.03553571428145,0.017930065018911732,9300,3.94
2022-01-04,601288.XSHG,0.03553571428145,0.03481491910827826,24200,2.94
2022-01-04,600928.XSHG,0.03553571428145,0.03461625073871115,16300,4.34
2022-01-04,601988.XSHG,0.03553571428145,0.0350023328657763,23300,3.07
2022-01-04,601398.XSHG,0.03553571428145,0.03496318638901431,15300,4.67
2022-01-04,601229.XSHG,0.03553571428145,0.017542514898968003,5000,7.17
2022-01-04,600033.XSHG,0.03553571428145,0.035109496345912254,25000,2.87
2022-01-04,002807.XSHE,0.03553571428145,0.03493431586240234,18400,3.88
2022-01-04,600717.XSHG,0.03553571428145,0.017469115255039268,8400,4.25
2022-01-04,000429.XSHE,0.03553571428145,0.035124176274698,9700,7.4
2022-01-04,600368.XSHG,0.03553571428145,0.03567516293512305,17400,4.19
2022-01-04,002040.XSHE,0.03553571428145,0.035646781739470605,11600,6.28
2022-01-04,600035.XSHG,0.03553571428145,0.03492991188376661,22100,3.23
2022-01-04,601018.XSHG,0.03553571428145,0.03518876796135529,17800,4.04
2022-01-04,601880.XSHG,0.03553571428145,0.018015208605869068,20800,1.77
2022-01-04,000755.XSHE,0.03553571428145,0.017862537346497294,7800,4.68
2022-01-04,600377.XSHG,0.03553571428145,0.034641695948606444,8100,8.74
2022-01-05,000421.XSHE,0.03553571428145,0.03525689332156946,14500,4.95
2022-01-05,003816.XSHE,0.03553571428145,0.03460849068577048,23100,3.05
2022-01-05,600017.XSHG,0.03553571428145,0.03540278391462423,25200,2.86
2022-01-05,600969.XSHG,0.03553571428145,0.03414920548541287,8800,7.9
2022-01-05,000900.XSHE,0.03553571428145,0.03544748439936492,16900,4.27
2022-01-05,600617.XSHG,0.03553571428145,0.03503240846962997,16900,4.22
2022-01-05,601077.XSHG,0.03553571428145,0.035732388587822045,18700,3.89
