trade_date,code,sub_industry,close,price_adjustment,next_trade_date,price_return,dividend_return,total_return,future_return,return_source,benchmark_return,benchmark_source,low_price_to_book,pe_ratio,market_cap,dividend_yield,revenue_growth_yoy,total_revenue_growth_yoy,ocf_to_revenue,cash_collection_quality,operating_cash_flow_yield,free_cash_flow_yield,return_on_equity_ttm,operating_cash_flow_to_net_profit,interest_coverage,capex_burden,asset_liability_ratio,factor_visible_date,factor_visibility_source,universe_visible_date,universe_source,dividend_visible_policy,ocf_positive_guard,dividend_positive_guard,capex_burden_safe,cash_collection_quality_safe,debt_pressure_safe,interest_coverage_safe,low_price_to_book_safe,pe_ratio_safe,gas_water_data_quality_source,gas_water_report_period,gas_water_visible_date,gas_revenue_share,water_revenue_share,operator_revenue_share,project_engineering_revenue_share,non_operator_revenue_share,approved_gas_water_business_tag,business_purity_gate,business_purity_review_status,direct_operating_revenue,direct_total_operating_revenue,direct_goods_sale_cash,direct_account_receivable,direct_bill_receivable,direct_receivable_fin,direct_contract_assets,direct_longterm_receivable,direct_receivables_total,direct_receivables_to_revenue,direct_receivables_to_assets,direct_collection_cash_to_revenue,direct_shortterm_loan,direct_longterm_loan,direct_bonds_payable,direct_debt_due_within_one_year,direct_interest_bearing_debt,direct_interest_bearing_debt_to_assets,direct_cash_equivalents,direct_net_debt_to_assets,direct_net_operate_cash_flow,direct_ocf_to_receivables,receivables_pressure_safe,collection_quality_direct_safe,interest_bearing_debt_pressure_safe,net_debt_pressure_safe,gas_water_financial_evidence_visible_date,gas_water_financial_evidence_source,same_pool_trailing_120d_return,same_pool_trailing_120d_return_visible_date,same_pool_trailing_60d_drawdown,same_pool_trailing_60d_drawdown_visible_date,same_pool_trailing_60d_return,same_pool_trailing_60d_return_visible_date,same_pool_trailing_60d_volatility,same_pool_trailing_60d_volatility_visible_date,sector_collection_cash_to_revenue_median,sector_collection_cash_to_revenue_median_visible_date,sector_dividend_yield_median,sector_dividend_yield_median_visible_date,sector_interest_bearing_debt_to_assets_median,sector_interest_bearing_debt_to_assets_median_visible_date,sector_net_debt_to_assets_median,sector_net_debt_to_assets_median_visible_date,sector_receivables_to_assets_median,sector_receivables_to_assets_median_visible_date,sector_receivables_to_revenue_median,sector_receivables_to_revenue_median_visible_date,true_operating_state_available,true_operating_report_period,true_operating_visible_date,true_operating_title,true_operating_pdf_url,true_operating_original_announcement_checked,true_operating_review_status,true_gas_pass_through_present,true_gas_pass_through_term_count,true_gas_pass_through_density_per_10k,true_connection_install_present,true_connection_install_term_count,true_connection_install_density_per_10k,true_water_tariff_present,true_water_tariff_term_count,true_water_tariff_density_per_10k,true_receivables_collection_present,true_receivables_collection_term_count,true_receivables_collection_density_per_10k,true_financing_debt_present,true_financing_debt_term_count,true_financing_debt_density_per_10k,true_operating_state_notes,volatility_60d,volatility_120d,volatility_252d,downside_volatility_60d,downside_volatility_120d,downside_volatility_252d,max_drawdown_60d,max_drawdown_120d,max_drawdown_252d,beta_60d,beta_120d,beta_252d,low_vol_score,low_vol_factor_visible_date,low_vol_factor_source,low_vol_observation_count_60d,low_vol_observation_count_120d,low_vol_observation_count_252d
2023-01-03,600917.XSHG,gas,7.56,pre_adjusted_price,2023-04-03,-0.06349206349,,-0.06349206349,-0.06349206349,jqdata_pre_adjusted_total_return,0.02187958188,equal_weight_same_pool_until_pure_index_confirmed,2.5724,24.3075,126.3357,1.8408,16.11,16.11,7.41,114.15,0.01120958956,0.002654085143,2.85,1.000915042,110.1934454,0.7632308365,0.4502163939,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),2023-01-03,jqdatasdk.get_industry_stocks,valuation.dividend_ratio_as_of_trade_date,1,1,0.7632308365,114.15,0.4502163939,110.1934454,2.5724,24.3075,derived_from_jqdata_pit_panel_visible_on_trade_date,2022-06-30,2022-08-27,0.8573074493,0,0.8573074493,0.1072206616,0.1426925507,core_gas_operator,passed,eastmoney_first_layer_needs_spot_check,1911656448,1911656448,2182192280,232437489.5,,10449569.05,12935187.87,,255822246.5,0.1338222915,0.02663630369,1.141519065,353495625.1,119325090.4,,11178022.57,483998738,0.0503941215,1177620494,-0.07222014499,141617134.4,0.5535763067,0.1338222915,1.141519065,0.0503941215,-0.07222014499,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),0.0012979715955512283,2023-01-03,-0.09386860244205908,2023-01-03,-0.014829014052297862,2023-01-03,0.011138933408648839,2023-01-03,1.1337735320000002,2023-01-03,1.6194,2023-01-03,0.2178006104,2023-01-03,0.1160372874,2023-01-03,0.06854099237,2023-01-03,0.5814423045,2023-01-03,1,2022-06-30,2022-08-27,重庆燃气2022年半年度报告全文,http://static.cninfo.com.cn/finalpage/2022-08-27/1214421774.PDF,true,cninfo_pdf_keyword_candidate_manual_value_review_required,1,1,0.11538417159934,1,3,0.34615251479802,0,0,0.0,1,3,0.34615251479802,1,6,0.69230502959604,latest_visible_cninfo_pdf_keyword_candidate,0.2770655203,0.3574231479,0.3661109591,0.1855192689,0.1889368322,0.2371983731,0.1085180863,0.2266112266,0.2873432155,,,,-0.2483029589,2022-12-30,daily_close_returns_strictly_before_trade_date,60,120,252
2023-01-03,600956.XSHG,gas,9.07,pre_adjusted_price,2023-04-03,-0.04189636163,,-0.04189636163,-0.04189636163,jqdata_pre_adjusted_total_return,0.02187958188,equal_weight_same_pool_until_pure_index_confirmed,2.178,18.8768,409.4977,1.7076,22.87,22.87,26.16,107.51,0.0180258631,-0.01311103443,0.25,14.02231163,0.2295539407,1.727345723,0.6688265392,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),2023-01-03,jqdatasdk.get_industry_stocks,valuation.dividend_ratio_as_of_trade_date,1,1,1.727345723,107.51,0.6688265392,0.2295539407,2.178,18.8768,derived_from_jqdata_pit_panel_visible_on_trade_date,2022-06-30,2022-08-26,0.6537015403,0,0.6537015403,0.002951891974,0.3462984597,core_gas_operator,passed,eastmoney_first_layer_needs_spot_check,2822036992,2822036992,3034077444,7798796455,43980000,453740811.3,,1163662.27,8297680929,2.940316145,0.111701868,1.075137375,1329095541,2.970797435e+10,1000000000,5325860702,3.736293059e+10,0.5029729603,5082554106,0.4345525435,738154948,0.08895918683,2.940316145,1.075137375,0.5029729603,0.4345525435,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),0.0012979715955512283,2023-01-03,-0.09386860244205908,2023-01-03,-0.014829014052297862,2023-01-03,0.011138933408648839,2023-01-03,1.1337735320000002,2023-01-03,1.6194,2023-01-03,0.2178006104,2023-01-03,0.1160372874,2023-01-03,0.06854099237,2023-01-03,0.5814423045,2023-01-03,1,2022-06-30,2022-08-26,新天绿能2022年半年度报告,http://static.cninfo.com.cn/finalpage/2022-08-26/1214409208.PDF,true,cninfo_pdf_keyword_candidate_manual_value_review_required,1,1,0.13029485726198387,1,2,0.26058971452396773,0,0,0.0,1,4,0.5211794290479355,1,7,0.9120640008338871,latest_visible_cninfo_pdf_keyword_candidate,0.2249577601,0.3587497693,0.4023553167,0.1169401834,0.2570066622,0.278364841,0.1440144014,0.3530612245,0.4768976898,,,,-0.290260872,2022-12-30,daily_close_returns_strictly_before_trade_date,60,120,252
2023-01-03,601139.XSHG,gas,5.98,pre_adjusted_price,2023-04-03,0.05852842809,,0.05852842809,0.05852842809,jqdata_pre_adjusted_total_return,0.02187958188,equal_weight_same_pool_until_pure_index_confirmed,1.4824,18.6731,189.0036,2.4353,56.9,56.9,12.28,132.43,0.05031427895,0.0209818391,2.57,2.384116663,4.569312148,0.5829844026,0.6162577953,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),2023-01-03,jqdatasdk.get_industry_stocks,valuation.dividend_ratio_as_of_trade_date,1,1,0.5829844026,132.43,0.6162577953,4.569312148,1.4824,18.6731,derived_from_jqdata_pit_panel_visible_on_trade_date,2022-06-30,2022-08-27,0.7067821552,0,0.7067821552,0,0.2932178448,core_gas_operator,passed,eastmoney_first_layer_needs_spot_check,7745657956,7745657956,1.02576307e+10,3571642951,1181625003,593657453.9,57593277.57,112437.8,5404631123,0.697762689,0.1386824556,1.324307214,4469434539,755314544.7,,2039563167,7264312250,0.1864017429,3285468407,0.102096854,950957985.3,0.1759524311,0.697762689,1.324307214,0.1864017429,0.102096854,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),0.0012979715955512283,2023-01-03,-0.09386860244205908,2023-01-03,-0.014829014052297862,2023-01-03,0.011138933408648839,2023-01-03,1.1337735320000002,2023-01-03,1.6194,2023-01-03,0.2178006104,2023-01-03,0.1160372874,2023-01-03,0.06854099237,2023-01-03,0.5814423045,2023-01-03,1,2022-06-30,2022-08-27,深圳燃气2022年半年度报告,http://static.cninfo.com.cn/finalpage/2022-08-27/1214425401.PDF,true,cninfo_pdf_keyword_candidate_manual_value_review_required,1,5,0.7034921349579312,1,2,0.2813968539831725,0,0,0.0,1,3,0.42209528097475874,1,5,0.7034921349579312,latest_visible_cninfo_pdf_keyword_candidate,0.1240873684,0.2329762223,0.2637724413,0.07221848155,0.1411509374,0.182648249,0.07823613087,0.2429906542,0.3031674208,,,,-0.1823608784,2022-12-30,daily_close_returns_strictly_before_trade_date,60,120,252
2023-01-03,601158.XSHG,water,4.49,pre_adjusted_price,2023-04-03,0.04231625835,,0.04231625835,0.04231625835,jqdata_pre_adjusted_total_return,0.02187958188,equal_weight_same_pool_until_pure_index_confirmed,1.4735,14.0345,248.16,4.971,-7.04,-7.04,53.39,100.74,0.04268749443,0.02624768787,4.55,1.412371305,20.52563153,0.3851199698,0.4311107183,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),2023-01-03,jqdatasdk.get_industry_stocks,valuation.dividend_ratio_as_of_trade_date,1,1,0.3851199698,100.74,0.4311107183,20.52563153,1.4735,14.0345,derived_from_jqdata_pit_panel_visible_on_trade_date,2022-06-30,2022-08-20,0,0.8944163417,0.8944163417,0.07535581644,0.1055836583,core_water_operator,passed,eastmoney_first_layer_needs_spot_check,1984233525,1984233525,1998841707,425724536.6,357375,,1368343551,17061170.77,1811486633,0.9129402414,0.06086895385,1.007362128,300000000,2665713088,3000000000,311417469.9,6277130558,0.2109219926,3123762882,0.1059583814,1059332862,0.5847864635,0.9129402414,1.007362128,0.2109219926,0.1059583814,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),0.0012979715955512283,2023-01-03,-0.09386860244205908,2023-01-03,-0.014829014052297862,2023-01-03,0.011138933408648839,2023-01-03,1.1337735320000002,2023-01-03,1.6194,2023-01-03,0.2178006104,2023-01-03,0.1160372874,2023-01-03,0.06854099237,2023-01-03,0.5814423045,2023-01-03,1,2022-06-30,2022-08-20,重庆水务集团股份有限公司2022年半年度报告,http://static.cninfo.com.cn/finalpage/2022-08-20/1214341263.PDF,true,cninfo_pdf_keyword_candidate_manual_value_review_required,1,1,0.12766826677561025,1,1,0.12766826677561025,1,5,0.6383413338780513,1,3,0.3830048003268307,1,5,0.6383413338780513,latest_visible_cninfo_pdf_keyword_candidate,0.1259028464,0.1308518583,0.2231384752,0.09917229574,0.08930563875,0.1839100766,0.0468164794,0.0780399274,0.2462908012,,,,-0.1359364888,2022-12-30,daily_close_returns_strictly_before_trade_date,60,120,252
2023-01-03,601199.XSHG,water,6.1,pre_adjusted_price,2023-04-03,0.1655737705,,0.1655737705,0.1655737705,jqdata_pre_adjusted_total_return,0.02187958188,equal_weight_same_pool_until_pure_index_confirmed,1.8101,23.2509,61.7239,1.3636,1.6,1.6,75.72,115.73,0.03858769393,-0.02572271631,2.58,2.738651664,9.40965113,1.666604134,0.4187029542,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),2023-01-03,jqdatasdk.get_industry_stocks,valuation.dividend_ratio_as_of_trade_date,1,1,1.666604134,115.73,0.4187029542,9.40965113,1.8101,23.2509,derived_from_jqdata_pit_panel_visible_on_trade_date,2022-06-30,2022-08-27,0,0.558928255,0.558928255,0.3494970574,0.441071745,core_water_operator,passed,eastmoney_first_layer_needs_spot_check,314565124.6,314565124.6,364035149.9,248360738.9,,3450000,178475546.1,,430286285.1,1.367876638,0.07335241284,1.157264812,,,584897286,193060330.4,777957616.4,0.1326211646,857726120.4,-0.01359841678,238178296.1,0.5535344825,1.367876638,1.157264812,0.1326211646,-0.01359841678,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),0.0012979715955512283,2023-01-03,-0.09386860244205908,2023-01-03,-0.014829014052297862,2023-01-03,0.011138933408648839,2023-01-03,1.1337735320000002,2023-01-03,1.6194,2023-01-03,0.2178006104,2023-01-03,0.1160372874,2023-01-03,0.06854099237,2023-01-03,0.5814423045,2023-01-03,1,2022-06-30,2022-08-27,江南水务2022年半年度报告,http://static.cninfo.com.cn/finalpage/2022-08-27/1214419537.PDF,true,cninfo_pdf_keyword_candidate_manual_value_review_required,0,0,0.0,1,1,0.137324910738808,0,0,0.0,1,3,0.41197473221642406,1,5,0.6866245536940401,latest_visible_cninfo_pdf_keyword_candidate,0.3470697079,0.3676102579,0.481802688,0.2071392934,0.2565868115,0.3181658524,0.1354581673,0.3122119816,0.3122119816,,,,-0.3042507491,2022-12-30,daily_close_returns_strictly_before_trade_date,60,120,252
2023-01-03,601368.XSHG,water,5.11,pre_adjusted_price,2023-04-03,0,,0,0,jqdata_pre_adjusted_total_return,0.02187958188,equal_weight_same_pool_until_pure_index_confirmed,1.0018,13.7665,46.621,1.9318,25.54,25.54,34.48,79.8,0.04427228904,-0.07372402419,1.07,4.159049805,0.4694744131,2.665240849,0.7493340196,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),2023-01-03,jqdatasdk.get_industry_stocks,valuation.dividend_ratio_as_of_trade_date,1,1,2.665240849,79.8,0.7493340196,0.4694744131,1.0018,13.7665,derived_from_jqdata_pit_panel_visible_on_trade_date,2022-06-30,2022-08-25,0,0.8996353177,0.8996353177,0.09843360144,0.1003646823,core_water_operator,passed,eastmoney_first_layer_needs_spot_check,598564814.1,598564814.1,477662280.7,892812241.8,,,22659491.61,,915471733.4,1.529444618,0.04931199522,0.7980126286,,8180871883,1638708333,1457571840,1.127715206e+10,0.6074451543,1035795564,0.5516519015,206401838.7,0.2254595431,1.529444618,0.7980126286,0.6074451543,0.5516519015,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),0.0012979715955512283,2023-01-03,-0.09386860244205908,2023-01-03,-0.014829014052297862,2023-01-03,0.011138933408648839,2023-01-03,1.1337735320000002,2023-01-03,1.6194,2023-01-03,0.2178006104,2023-01-03,0.1160372874,2023-01-03,0.06854099237,2023-01-03,0.5814423045,2023-01-03,1,2022-06-30,2022-08-25,广西绿城水务股份有限公司2022年半年度报告,http://static.cninfo.com.cn/finalpage/2022-08-25/1214385192.PDF,true,cninfo_pdf_keyword_candidate_manual_value_review_required,0,0,0.0,1,1,0.12605889471561113,1,5,0.6302944735780557,1,4,0.5042355788624445,1,6,0.7563533682936667,latest_visible_cninfo_pdf_keyword_candidate,0.1691556055,0.2318026078,0.4162606625,0.1385341989,0.1827340749,0.2934851678,0.0809352518,0.184,0.3576826196,,,,-0.2282877988,2022-12-30,daily_close_returns_strictly_before_trade_date,60,120,252
2023-01-03,603053.XSHG,gas,8.14,pre_adjusted_price,2023-04-03,0.04791154791,,0.04791154791,0.04791154791,jqdata_pre_adjusted_total_return,0.02187958188,equal_weight_same_pool_until_pure_index_confirmed,2.0165,17.4969,82.2223,3.2432,-6.53,-6.53,25.47,132.2,0.02647624257,0.02014595023,2.5,2.044073443,7.811242396,0.2390933052,0.4000250737,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),2023-01-03,jqdatasdk.get_industry_stocks,valuation.dividend_ratio_as_of_trade_date,1,1,0.2390933052,132.2,0.4000250737,7.811242396,2.0165,17.4969,derived_from_jqdata_pit_panel_visible_on_trade_date,2022-06-30,2022-08-13,0.8719450712,0,0.8719450712,0.06734644084,0.1280549288,core_gas_operator,passed,eastmoney_first_layer_needs_spot_check,854746926.3,854746926.3,1129960786,177386477.9,,,8081207.66,1181873.7,186649559.2,0.2183682134,0.02608264483,1.32198286,,3582031.99,,2265799.95,5847831.94,0.0008171834113,1716485147,-0.2390466161,217693756,1.16632344,0.2183682134,1.32198286,0.0008171834113,-0.2390466161,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),0.0012979715955512283,2023-01-03,-0.09386860244205908,2023-01-03,-0.014829014052297862,2023-01-03,0.011138933408648839,2023-01-03,1.1337735320000002,2023-01-03,1.6194,2023-01-03,0.2178006104,2023-01-03,0.1160372874,2023-01-03,0.06854099237,2023-01-03,0.5814423045,2023-01-03,1,2022-06-30,2022-08-13,成都燃气2022年半年度报告,http://static.cninfo.com.cn/finalpage/2022-08-13/1214283687.PDF,true,cninfo_pdf_keyword_candidate_manual_value_review_required,1,5,1.1035822279118017,1,4,0.8828657823294414,1,1,0.22071644558236034,1,2,0.4414328911647207,1,4,0.8828657823294414,latest_visible_cninfo_pdf_keyword_candidate,0.1764513189,0.3504771157,0.3421781646,0.1058695315,0.2701399963,0.2655388636,0.09295199183,0.2709359606,0.2709359606,,,,-0.2383865449,2022-12-30,daily_close_returns_strictly_before_trade_date,60,120,252
2023-01-03,603080.XSHG,gas,12.73,pre_adjusted_price,2023-04-03,0.002356637863,,0.002356637863,0.002356637863,jqdata_pre_adjusted_total_return,0.02187958188,equal_weight_same_pool_until_pure_index_confirmed,1.5168,17.4173,19.9515,2.5603,-3.76,-3.76,28.72,118.01,0.02303637823,0.01538087091,1.23,2.854309088,12.13625508,0.3323225224,0.2825290595,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),2023-01-03,jqdatasdk.get_industry_stocks,valuation.dividend_ratio_as_of_trade_date,1,1,0.3323225224,118.01,0.2825290595,12.13625508,1.5168,17.4173,derived_from_jqdata_pit_panel_visible_on_trade_date,2022-06-30,2022-08-24,0.8417448875,0,0.8417448875,0.1061796399,0.1582551125,core_gas_operator,passed,eastmoney_first_layer_needs_spot_check,160045053.8,160045053.8,188866852.5,185878980,,,,,185878980,1.161416586,0.1013873613,1.180085532,,160000000,,172444.41,160172444.4,0.08736577683,362702859.4,-0.1104698571,45961030.03,0.2472631926,1.161416586,1.180085532,0.08736577683,-0.1104698571,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),0.0012979715955512283,2023-01-03,-0.09386860244205908,2023-01-03,-0.014829014052297862,2023-01-03,0.011138933408648839,2023-01-03,1.1337735320000002,2023-01-03,1.6194,2023-01-03,0.2178006104,2023-01-03,0.1160372874,2023-01-03,0.06854099237,2023-01-03,0.5814423045,2023-01-03,1,2022-06-30,2022-08-24,新疆火炬2022年半年度报告,http://static.cninfo.com.cn/finalpage/2022-08-24/1214370133.PDF,true,cninfo_pdf_keyword_candidate_manual_value_review_required,1,2,0.3413493539963476,1,5,0.8533733849908689,0,0,0.0,1,4,0.6826987079926952,1,5,0.8533733849908689,latest_visible_cninfo_pdf_keyword_candidate,0.256663063,0.4205387277,0.4502968148,0.1670348093,0.2832666129,0.3423743601,0.1323434474,0.2217718587,0.3763796909,,,,-0.2945188205,2022-12-30,daily_close_returns_strictly_before_trade_date,60,120,252
2023-01-03,603318.XSHG,gas,8.54,pre_adjusted_price,2023-04-03,-0.08665105386,,-0.08665105386,-0.08665105386,jqdata_pre_adjusted_total_return,0.02187958188,equal_weight_same_pool_until_pure_index_confirmed,3.8109,89.9627,40.6328,0.2293,68.78,68.78,0.61,106.2,0.001715141701,-0.001985480897,0.57,0.2657935494,2.901018793,2.157619161,0.59528934,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),2023-01-03,jqdatasdk.get_industry_stocks,valuation.dividend_ratio_as_of_trade_date,1,1,2.157619161,106.2,0.59528934,2.901018793,3.8109,89.9627,derived_from_jqdata_pit_panel_visible_on_trade_date,2022-06-30,2022-08-30,0.9335423903,0,0.9335423903,0.05679448665,0.06645760966,core_gas_operator,passed,eastmoney_first_layer_needs_spot_check,1147527134,1147527134,1218688227,221555168.8,17578636.56,3000000,57371842.36,,299505647.7,0.2610009286,0.07145055652,1.062012558,610243166.7,96950333.86,,205780674.5,912974175,0.2178006104,380865648.1,0.1269406793,6969100.97,0.02326867965,0.2610009286,1.062012558,0.2178006104,0.1269406793,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),0.0012979715955512283,2023-01-03,-0.09386860244205908,2023-01-03,-0.014829014052297862,2023-01-03,0.011138933408648839,2023-01-03,1.1337735320000002,2023-01-03,1.6194,2023-01-03,0.2178006104,2023-01-03,0.1160372874,2023-01-03,0.06854099237,2023-01-03,0.5814423045,2023-01-03,1,2022-06-30,2022-08-30,2022年半年度报告,http://static.cninfo.com.cn/finalpage/2022-08-30/1214442306.PDF,true,cninfo_pdf_keyword_candidate_manual_value_review_required,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,latest_visible_cninfo_pdf_keyword_candidate,0.6427825194,0.6220774344,0.5599524839,0.3644664821,0.35021943,0.3370205603,0.387374462,0.387374462,0.387374462,,,,-0.4487380329,2022-12-30,daily_close_returns_strictly_before_trade_date,60,120,252
2023-01-03,603393.XSHG,gas,21.02,pre_adjusted_price,2023-04-03,0.05566127498,,0.05566127498,0.05566127498,jqdata_pre_adjusted_total_return,0.02187958188,equal_weight_same_pool_until_pure_index_confirmed,1.8679,11.0818,93.3899,2.4884,20.73,20.73,31.68,106.93,0.0231980299,0.01973997735,4.95,0.5160880971,6.434147636,0.1490666476,0.295886222,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),2023-01-03,jqdatasdk.get_industry_stocks,valuation.dividend_ratio_as_of_trade_date,1,1,0.1490666476,106.93,0.295886222,6.434147636,1.8679,11.0818,derived_from_jqdata_pit_panel_visible_on_trade_date,2021-06-30,2021-08-28,0.5012849739,0,0.5012849739,0,0.4987150261,core_gas_operator,passed,eastmoney_first_layer_needs_spot_check,683960369,683960369,731354741.7,746703240.6,2000000,,12483982.48,,761187223.1,1.112911299,0.0630721561,1.069294033,80000000,851700000,,302388876,1234088876,0.1022569006,3195065080,-0.1624869592,216646169.3,0.28461614,1.112911299,1.069294033,0.1022569006,-0.1624869592,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),0.0012979715955512283,2023-01-03,-0.09386860244205908,2023-01-03,-0.014829014052297862,2023-01-03,0.011138933408648839,2023-01-03,1.1337735320000002,2023-01-03,1.6194,2023-01-03,0.2178006104,2023-01-03,0.1160372874,2023-01-03,0.06854099237,2023-01-03,0.5814423045,2023-01-03,0,,,,,false,missing_latest_visible_cninfo_report,,,,,,,,,,,,,,,,,0.2862761275,0.3699881987,0.4539664522,0.2028847477,0.2548411009,0.3080753489,0.1267605634,0.2656137832,0.3298933609,,,,-0.2886999648,2022-12-30,daily_close_returns_strictly_before_trade_date,60,120,252
2023-01-03,603759.XSHG,water,8.6,pre_adjusted_price,2023-04-03,0.05813953488,,0.05813953488,0.05813953488,jqdata_pre_adjusted_total_return,0.02187958188,equal_weight_same_pool_until_pure_index_confirmed,1.8249,16.9605,41.974,1.5312,4.38,4.38,19.81,79.8,0.01327356853,-0.003621705608,2.69,0.9005475451,2.841585453,1.272850937,0.5753090316,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),2023-01-03,jqdatasdk.get_industry_stocks,valuation.dividend_ratio_as_of_trade_date,1,1,1.272850937,79.8,0.5753090316,2.841585453,1.8249,16.9605,derived_from_jqdata_pit_panel_visible_on_trade_date,2022-06-30,2022-08-18,0,0.9620948948,0.9620948948,0.03158963398,0.03790510523,core_water_operator,passed,eastmoney_first_layer_needs_spot_check,281224111.9,281224111.9,224414519.1,527312729,,,11992562.05,,539305291.1,1.917706442,0.0939622017,0.7979917427,335745208.4,1591718902,,432000143.2,2359464253,0.4110852605,669244531.2,0.2944839761,55714476.56,0.1033078619,1.917706442,0.7979917427,0.4110852605,0.2944839761,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),0.0012979715955512283,2023-01-03,-0.09386860244205908,2023-01-03,-0.014829014052297862,2023-01-03,0.011138933408648839,2023-01-03,1.1337735320000002,2023-01-03,1.6194,2023-01-03,0.2178006104,2023-01-03,0.1160372874,2023-01-03,0.06854099237,2023-01-03,0.5814423045,2023-01-03,1,2022-06-30,2022-08-18,海天股份2022年半年度报告,http://static.cninfo.com.cn/finalpage/2022-08-18/1214318484.PDF,true,cninfo_pdf_keyword_candidate_manual_value_review_required,1,1,0.14450031790069937,1,1,0.14450031790069937,1,4,0.5780012716027975,1,4,0.5780012716027975,1,6,0.8670019074041962,latest_visible_cninfo_pdf_keyword_candidate,0.2650513647,0.3563189845,0.4828490707,0.1552214002,0.2063600033,0.4317100658,0.1105527638,0.2276422764,0.5537578288,,,,-0.3099404176,2022-12-30,daily_close_returns_strictly_before_trade_date,60,120,252
2023-01-03,605090.XSHG,gas,18.9,pre_adjusted_price,2023-04-03,0.07777777778,,0.07777777778,0.07777777778,jqdata_pre_adjusted_total_return,0.02187958188,equal_weight_same_pool_until_pure_index_confirmed,2.0276,13.8231,131.5246,0.842,44.8,44.8,3.1,103.27,0.01706401983,-0.004398758285,4.71,0.7486333451,8.957905806,1.257779722,0.3904270462,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),2023-01-03,jqdatasdk.get_industry_stocks,valuation.dividend_ratio_as_of_trade_date,1,1,1.257779722,103.27,0.3904270462,8.957905806,2.0276,13.8231,derived_from_jqdata_pit_panel_visible_on_trade_date,2022-06-30,2022-08-20,0.5335010855,0,0.5335010855,0,0.4664989145,core_gas_operator,passed,eastmoney_first_layer_needs_spot_check,7248777214,7248777214,7486171991,976207297,21161834.28,,,,997369131.3,0.1375913622,0.09107294172,1.032749631,1628564029,193000000,,174073479.2,1995637509,0.1822279964,4874487795,-0.2628769591,224433838.2,0.2250258517,0.1375913622,1.032749631,0.1822279964,-0.2628769591,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date),0.0012979715955512283,2023-01-03,-0.09386860244205908,2023-01-03,-0.014829014052297862,2023-01-03,0.011138933408648839,2023-01-03,1.1337735320000002,2023-01-03,1.6194,2023-01-03,0.2178006104,2023-01-03,0.1160372874,2023-01-03,0.06854099237,2023-01-03,0.5814423045,2023-01-03,1,2022-06-30,2022-08-20,2022年半年度报告,http://static.cninfo.com.cn/finalpage/2022-08-20/1214345201.PDF,true,cninfo_pdf_keyword_candidate_manual_value_review_required,1,4,0.592215329493804,1,1,0.148053832373451,0,0,0.0,1,2,0.296107664746902,1,6,0.8883229942407058,latest_visible_cninfo_pdf_keyword_candidate,0.3429672939,0.511385921,0.5696304674,0.2594790085,0.3574619601,0.5307094339,0.292825266,0.3144758735,0.5208540218,,,,-0.411087694,2022-12-30,daily_close_returns_strictly_before_trade_date,60,120,252
