trade_date,version_id,active_rebalance_date,strategy_return,strategy_nav,baseline_return,delta_stock_return,incremental_commission,turnover_proxy,accepted
2021-08-13,admission_suppression_mom12_bottom_cap75,2021-07-01,-0.0007114205323813498,0.9956606409918738,-0.0009471037765385,0.00023568324415715024,0.0,0.0,False
2021-08-16,admission_suppression_mom12_bottom_cap75,2021-07-01,0.006255422220925225,1.001888918690035,0.006444898332198,-0.00018947611127277525,0.0,0.0,False
2021-08-17,admission_suppression_mom12_bottom_cap75,2021-07-01,-0.008041590914443739,0.9938321378642153,-0.0081973046880683,0.00015571377362455968,0.0,0.0,False
2021-08-18,admission_suppression_mom12_bottom_cap75,2021-07-01,0.012525377302121554,1.0062802603659389,0.0122099138415017,0.0003154634606198548,0.0,0.0,False
2021-08-19,admission_suppression_mom12_bottom_cap75,2021-07-01,0.0024460346502931836,1.0087416567507002,0.0022887555624087,0.00015727908788448378,0.0,0.0,False
2021-08-20,admission_suppression_mom12_bottom_cap75,2021-07-01,-0.00013875003339169066,1.0086016938121425,-0.0008952868212221,0.0007565367878304093,0.0,0.0,False
2021-08-23,admission_suppression_mom12_bottom_cap75,2021-07-01,0.0164564504953416,1.0251996976558797,0.0164395963991843,1.6854096157298197e-05,0.0,0.0,False
2021-08-24,admission_suppression_mom12_bottom_cap75,2021-07-01,-0.0005008379937564321,1.024686238696106,-0.0004697268986617,-3.111109509473211e-05,0.0,0.0,False
2021-08-25,admission_suppression_mom12_bottom_cap75,2021-07-01,0.008959988849834101,1.0338674159694017,0.0096456999557759,-0.0006857111059417994,0.0,0.0,False
2021-08-26,admission_suppression_mom12_bottom_cap75,2021-07-01,-0.00011968074898312931,1.0337436819427093,-1.2146606934160252e-05,-0.00010753414204896905,0.0,0.0,False
2021-08-27,admission_suppression_mom12_bottom_cap75,2021-07-01,-0.0009993126180132127,1.0327106488375524,-0.000850331117742,-0.0001489815002712127,0.0,0.0,False
2021-08-30,admission_suppression_mom12_bottom_cap75,2021-07-01,0.00045480193021401585,1.0331803276339961,0.0001322691612826,0.0003225327689314159,0.0,0.0,False
2021-08-31,admission_suppression_mom12_bottom_cap75,2021-07-01,0.009669426230932393,1.0431705885953038,0.0092833864191574,0.00038603981177499414,0.0,0.0,False
2021-09-01,admission_suppression_mom12_bottom_cap75,2021-07-01,0.016824136603189287,1.0607210330782606,0.0160609673885028,0.0007631692146864873,0.0,0.0,False
2021-09-02,admission_suppression_mom12_bottom_cap75,2021-07-01,0.020172645026252402,1.0821185819504282,0.0198429027003086,0.00032974232594380407,0.0,0.0,False
2021-09-03,admission_suppression_mom12_bottom_cap75,2021-07-01,0.013377142373593052,1.0965942362862897,0.013299129642335,7.801273125805304e-05,0.0,0.0,False
2021-09-06,admission_suppression_mom12_bottom_cap75,2021-07-01,0.008744734871369775,1.1061836621440857,0.0091678472846543,-0.00042311241328452483,0.0,0.0,False
2021-09-07,admission_suppression_mom12_bottom_cap75,2021-07-01,0.0029167800428897234,1.1094101565735983,0.0029296824014208,-1.2902358531076883e-05,0.0,0.0,False
2021-09-08,admission_suppression_mom12_bottom_cap75,2021-07-01,0.020920953580963717,1.1326200749615243,0.0206541267244615,0.0002668268565022181,0.0,0.0,False
2021-09-09,admission_suppression_mom12_bottom_cap75,2021-07-01,0.010852006176254335,1.1449112750103563,0.0113712127783047,-0.0005192066020503663,0.0,0.0,False
2021-09-10,admission_suppression_mom12_bottom_cap75,2021-07-01,-0.015221128572119099,1.127484433289755,-0.0147832887650299,-0.0004378398070891999,0.0,0.0,False
2021-09-13,admission_suppression_mom12_bottom_cap75,2021-07-01,0.020117208012667517,1.1501662721652894,0.0198292684438081,0.00028793956885941934,0.0,0.0,False
2021-09-14,admission_suppression_mom12_bottom_cap75,2021-07-01,-0.02524800732525656,1.1211268657003972,-0.0250127969602135,-0.00023521036504306036,0.0,0.0,False
2021-09-15,admission_suppression_mom12_bottom_cap75,2021-07-01,0.0044081929017962445,1.1260690091917909,0.0043456045239254,6.258837787084436e-05,0.0,0.0,False
2021-09-16,admission_suppression_mom12_bottom_cap75,2021-07-01,-0.010466535891204318,1.114282967491112,-0.011012947329027,0.0005464114378226831,0.0,0.0,False
2021-09-17,admission_suppression_mom12_bottom_cap75,2021-07-01,0.009101847119054965,1.124425000708583,0.0083907253625703,0.0007111217564846659,0.0,0.0,False
2021-09-22,admission_suppression_mom12_bottom_cap75,2021-07-01,0.03927982627401622,1.1685922193945766,0.0387572018756676,0.0005226243983486238,0.0,0.0,False
2021-09-23,admission_suppression_mom12_bottom_cap75,2021-07-01,0.02499849959094023,1.1978052715130878,0.0247237164868383,0.0002747831041019319,0.0,0.0,False
2021-09-24,admission_suppression_mom12_bottom_cap75,2021-07-01,-0.017727512496857657,1.1765711635935376,-0.0169196931286234,-0.0008078193682342552,0.0,0.0,False
2021-09-27,admission_suppression_mom12_bottom_cap75,2021-07-01,-0.030434744866761176,1.14076252041198,-0.0303556909265284,-7.905394023277712e-05,0.0,0.0,False
2021-09-28,admission_suppression_mom12_bottom_cap75,2021-07-01,0.023356758040172062,1.1674070345825396,0.0236761184146288,-0.00031936037445673806,0.0,0.0,False
2021-09-29,admission_suppression_mom12_bottom_cap75,2021-07-01,-0.02478447367103426,1.1384734656705484,-0.0246525590772084,-0.00013191459382586105,0.0,0.0,False
2021-09-30,admission_suppression_mom12_bottom_cap75,2021-07-01,0.01049886222787076,1.15042614173671,0.0110982514180009,-0.0005993891901301397,0.0,0.0,False
2021-10-08,admission_suppression_mom12_bottom_cap75,2021-10-08,0.006087196671265589,1.1574290119172268,0.0069813654088843,-0.0008941687376187116,0.0,0.946428571315,False
2021-10-11,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.0008736920045116721,1.1564177754437248,-0.0010517636814796,0.0001780716769679279,0.0,0.0,False
2021-10-12,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.0227827405888499,1.1300714092534556,-0.0228265397892193,4.3799200369403244e-05,0.0,0.0,False
2021-10-13,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.020433647101820055,1.106979928876914,-0.0198988921733868,-0.0005347549284332564,0.0,0.0,False
2021-10-14,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.001231480577530013,1.1056167045947864,-0.0020295187434723,0.000798038165942287,0.0,0.0,False
2021-10-15,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.010489254094421053,1.0940196100492554,-0.0113393377979561,0.0008500837035350472,0.0,0.0,False
2021-10-18,admission_suppression_mom12_bottom_cap75,2021-10-08,0.017279601749484837,1.112923833217033,0.0169370282272158,0.00034257352226903644,0.0,0.0,False
2021-10-19,admission_suppression_mom12_bottom_cap75,2021-10-08,0.0016425730653350417,1.1147518919292447,0.0012484314199814,0.0003941416453536415,0.0,0.0,False
2021-10-20,admission_suppression_mom12_bottom_cap75,2021-10-08,0.0035765108463992924,1.1187388141617738,0.0034444803001991,0.00013203054620019222,0.0,0.0,False
2021-10-21,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.005770127964613846,1.11228354804508,-0.0054805534055908,-0.0002895745590230467,0.0,0.0,False
2021-10-22,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.014380121983729717,1.096288774943696,-0.0151661127374256,0.0007859907536958835,0.0,0.0,False
2021-10-25,admission_suppression_mom12_bottom_cap75,2021-10-08,0.0047837563074490655,1.1015331532856185,0.0047729501694584,1.0806137990665355e-05,0.0,0.0,False
2021-10-26,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.0020378285416422907,1.0992884175862878,-0.0020421026700121,4.274128369809419e-06,0.0,0.0,False
2021-10-27,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.004076350779209091,1.0948073323886844,-0.0026555391087248,-0.0014208116704842908,0.0,0.0,False
2021-10-28,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.009483349201703566,1.084424892147057,-0.0089124167737451,-0.0005709324279584644,0.0,0.0,False
2021-10-29,admission_suppression_mom12_bottom_cap75,2021-10-08,-4.345572655191788e-05,1.0843777676754778,-0.0007113782226683,0.0006679224961163821,0.0,0.0,False
2021-11-01,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.0017881468026890192,1.0824387410373018,-0.0014256243577847,-0.0003625224449043193,0.0,0.0,False
2021-11-02,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.018926698632548967,1.061951749197493,-0.0190500143478189,0.00012331571526993208,0.0,0.0,False
2021-11-03,admission_suppression_mom12_bottom_cap75,2021-10-08,0.00447128734865087,1.0667000406185574,0.0043377473049301,0.0001335400437207709,0.0,0.0,False
2021-11-04,admission_suppression_mom12_bottom_cap75,2021-10-08,0.0014058441122212775,1.0681996545901673,0.0021354646055067,-0.0007296204932854225,0.0,0.0,False
2021-11-05,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.014427446729607524,1.0527882609769825,-0.0146957809780247,0.0002683342484171756,0.0,0.0,False
2021-11-08,admission_suppression_mom12_bottom_cap75,2021-10-08,0.00241254748978007,1.0553281626532725,0.0019683881246803,0.00044415936509976993,0.0,0.0,False
2021-11-09,admission_suppression_mom12_bottom_cap75,2021-10-08,0.0042593310868429945,1.0598231547032826,0.004533217208205,-0.0002738861213620054,0.0,0.0,False
2021-11-10,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.005653314093967281,1.0538316415256856,-0.0056539938888089,6.797948416196123e-07,0.0,0.0,False
2021-11-11,admission_suppression_mom12_bottom_cap75,2021-10-08,0.008565133600330717,1.062857850327609,0.0085196744535811,4.5459146749617456e-05,0.0,0.0,False
2021-11-12,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.0035001197508056493,1.0591377205733785,-0.0033946899677324,-0.00010542978307324937,0.0,0.0,False
2021-11-15,admission_suppression_mom12_bottom_cap75,2021-10-08,0.0037727840660586585,1.0631336184893194,0.0041039251652605,-0.0003311410992018416,0.0,0.0,False
2021-11-16,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.006370643851657267,1.0563607728392002,-0.006329484185913,-4.1159665744266996e-05,0.0,0.0,False
2021-11-17,admission_suppression_mom12_bottom_cap75,2021-10-08,0.002323940332252327,1.0588156922446104,0.0021571989332431,0.00016674139900922703,0.0,0.0,False
2021-11-18,admission_suppression_mom12_bottom_cap75,2021-10-08,0.0009796784903926376,1.0598529912035926,0.0008989944892887,8.068400110393753e-05,0.0,0.0,False
2021-11-19,admission_suppression_mom12_bottom_cap75,2021-10-08,0.0074126805866959675,1.067709342896239,0.0071072486432115,0.000305431943484468,0.0,0.0,False
2021-11-22,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.0014908674263061094,1.0661175298161523,-0.0009036204581646,-0.0005872469681415095,0.0,0.0,False
2021-11-23,admission_suppression_mom12_bottom_cap75,2021-10-08,0.006168077881502164,1.0726934257708929,0.0060845706359424,8.350724555976352e-05,0.0,0.0,False
2021-11-24,admission_suppression_mom12_bottom_cap75,2021-10-08,0.0016865312717374164,1.0745025567784425,0.0023493090063371,-0.0006627777345996836,0.0,0.0,False
2021-11-25,admission_suppression_mom12_bottom_cap75,2021-10-08,0.001338478381721529,1.075940755221795,0.0019096266778826,-0.0005711482961610711,0.0,0.0,False
2021-11-26,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.0004625117512104317,1.0754431199788987,-8.676298911125535e-05,-0.0003757487620991763,0.0,0.0,False
2021-11-29,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.002669958435355467,1.072571731548966,-0.0028396351640525,0.00016967672869703284,0.0,0.0,False
2021-11-30,admission_suppression_mom12_bottom_cap75,2021-10-08,0.0007035967744900507,1.073326389559693,0.0012523986971193,-0.0005488019226292494,0.0,0.0,False
2021-12-01,admission_suppression_mom12_bottom_cap75,2021-10-08,0.014207125076882451,1.088575271824486,0.0143932139523925,-0.00018608887551004873,0.0,0.0,False
2021-12-02,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.0009304191592896349,1.0875624405352518,-0.0019981766464722,0.001067757487182565,0.0,0.0,False
2021-12-03,admission_suppression_mom12_bottom_cap75,2021-10-08,0.02000773666284779,1.109322103449885,0.0207468589400996,-0.0007391222772518105,0.0,0.0,False
2021-12-06,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.0019776298001203535,1.1071282750001703,-0.0026795174608038,0.0007018876606834463,0.0,0.0,False
2021-12-07,admission_suppression_mom12_bottom_cap75,2021-10-08,0.0021665869535706468,1.109526964676715,0.0028961770866742,-0.0007295901331035535,0.0,0.0,False
2021-12-08,admission_suppression_mom12_bottom_cap75,2021-10-08,0.0046629292361216835,1.1147006103985715,0.0052986946857109,-0.0006357654495892167,0.0,0.0,False
2021-12-09,admission_suppression_mom12_bottom_cap75,2021-10-08,0.0064565397557339406,1.1218977192053508,0.0071518019339389,-0.0006952621782049598,0.0,0.0,False
2021-12-10,admission_suppression_mom12_bottom_cap75,2021-10-08,0.000320846592931575,1.1222576762661756,0.000499625117897,-0.00017877852496542493,0.0,0.0,False
2021-12-13,admission_suppression_mom12_bottom_cap75,2021-10-08,0.004800072571885565,1.127644594556609,0.0055404363616828,-0.0007403637897972357,0.0,0.0,False
2021-12-14,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.003297368545609947,1.123926334739891,-0.0023069276923048,-0.0009904408533051468,0.0,0.0,False
2021-12-15,admission_suppression_mom12_bottom_cap75,2021-10-08,0.014088615230926303,1.1397609004179465,0.0136244628476185,0.0004641523833078032,0.0,0.0,False
2021-12-16,admission_suppression_mom12_bottom_cap75,2021-10-08,0.004404666031503466,1.1447811665400531,0.0036012658266149,0.0008034002048885664,0.0,0.0,False
2021-12-17,admission_suppression_mom12_bottom_cap75,2021-10-08,0.0005006918079508093,1.1453543490920362,0.0007132083644441,-0.0002125165564932908,0.0,0.0,False
2021-12-20,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.0015522400347349192,1.1435764842174179,-0.0015831467322355,3.090669750058081e-05,0.0,0.0,False
2021-12-21,admission_suppression_mom12_bottom_cap75,2021-10-08,0.014473325779477318,1.1601278392272458,0.014401775108281,7.155067119631794e-05,0.0,0.0,False
2021-12-22,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.0031999547501997024,1.1564154826372717,-0.0030840078500723,-0.00011594690012740246,0.0,0.0,False
2021-12-23,admission_suppression_mom12_bottom_cap75,2021-10-08,0.0026743941782953794,1.1595081934717275,0.0029541915536064,-0.0002797973753110206,0.0,0.0,False
2021-12-24,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.001836191630132343,1.1573791142318048,-0.0017614254656523,-7.476616448004297e-05,0.0,0.0,False
2021-12-27,admission_suppression_mom12_bottom_cap75,2021-10-08,0.005052187778305883,1.1632264108475932,0.006359582982538,-0.0013073952042321163,0.0,0.0,False
2021-12-28,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.0014254613857988341,1.1615682765159885,-0.0009699015947719,-0.000455559791026934,0.0,0.0,False
2021-12-29,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.00010370932531848591,1.1614478110537196,0.0004303870949395,-0.0005340964202579859,0.0,0.0,False
2021-12-30,admission_suppression_mom12_bottom_cap75,2021-10-08,0.012170010431747334,1.1755826430301735,0.0107417256021427,0.0014282848296046334,0.0,0.0,False
2021-12-31,admission_suppression_mom12_bottom_cap75,2021-10-08,-0.003917565603040848,1.1709772209043066,-0.0034037639180755,-0.0005138016849653481,0.0,0.0,False
2022-01-04,admission_suppression_mom12_bottom_cap75,2022-01-04,0.013559418957691133,1.1868549916324609,0.0139011980035759,-0.0003417790458847662,0.0,0.578571428502,False
2022-01-05,admission_suppression_mom12_bottom_cap75,2022-01-04,-0.0036058158597925007,1.1825754110803588,-0.0036736473055625,6.783144576999928e-05,0.0,0.0,False
2022-01-06,admission_suppression_mom12_bottom_cap75,2022-01-04,0.0026669346315000824,1.1857292623985294,0.0031668466493797,-0.0004999120178796172,0.0,0.0,False
2022-01-07,admission_suppression_mom12_bottom_cap75,2022-01-04,-0.0038584343805482743,1.1811542038464689,-0.0037652312760526,-9.32031044956744e-05,0.0,0.0,False
2022-01-10,admission_suppression_mom12_bottom_cap75,2022-01-04,0.0010845865494528268,1.1824352678087904,0.0009432806430713,0.0001413059063815269,0.0,0.0,False
