trade_date,code,side,amount,price,value,commission,target_amount,reason
2024-10-08,600717.XSHG,sell,2200,5.49,12078.0,5.0,24700,
2024-10-08,000027.XSHE,buy_skipped,1900,7.69,0.0,0.0,17600,high_limit
2024-10-08,000539.XSHE,buy,2000,5.51,11020.0,5.0,24600,
2024-10-08,000601.XSHE,buy,29700,4.57,135729.0,40.7187,29700,
2024-10-08,000828.XSHE,buy_skipped,11100,12.23,0.0,0.0,11100,high_limit
2024-10-08,000905.XSHE,buy,19300,7.03,135679.0,40.7037,19300,
2024-10-08,600021.XSHG,buy,1100,10.58,11638.0,5.0,12800,
2024-10-08,600035.XSHG,buy,1600,4.75,7600.0,5.0,28600,
2024-10-08,600350.XSHG,buy,700,9.91,6937.0,5.0,13700,
2024-10-08,600681.XSHG,buy,33500,4.05,135675.0,40.70249999999999,33500,
2024-10-08,600795.XSHG,buy,3300,6.0,19800.0,5.9399999999999995,22600,
2024-10-08,600803.XSHG,buy,6000,22.48,134880.0,40.464,6000,
2024-10-08,601077.XSHG,buy,100,5.88,588.0,5.0,23100,
2024-10-08,601166.XSHG,buy,6400,21.0,134400.0,40.31999999999999,6400,
2024-10-08,601398.XSHG,buy,700,6.5,4550.0,5.0,20900,
2024-10-08,601818.XSHG,buy,34900,3.89,135761.0,40.7283,34900,
2024-10-08,601880.XSHG,buy,83300,1.63,135779.0,40.7337,83300,
2024-10-08,601988.XSHG,buy,25600,5.3,135680.0,40.70399999999999,25600,
2025-01-02,600681.XSHG,sell,33500,3.48,116580.0,34.974,0,
2025-01-02,601880.XSHG,sell,83300,1.73,144109.0,43.232699999999994,0,
2025-01-02,600035.XSHG,sell,700,4.61,3227.0,5.0,27900,
2025-01-02,000601.XSHE,sell,29700,4.05,120285.0,36.085499999999996,0,
2025-01-02,601816.XSHG,sell,20500,6.17,126485.0,37.945499999999996,0,
2025-01-02,601166.XSHG,sell,6400,19.21,122944.0,36.883199999999995,0,
2025-01-02,600377.XSHG,sell,400,15.4,6160.0,5.0,8300,
2025-01-02,600803.XSHG,sell,6000,21.67,130020.00000000001,39.006,0,
2025-01-02,000429.XSHE,sell,2200,14.52,31944.0,9.5832,8800,
2025-01-02,601988.XSHG,sell,25600,5.51,141056.0,42.31679999999999,0,
2025-01-02,601398.XSHG,sell,20900,6.91,144419.0,43.3257,0,
2025-01-02,600021.XSHG,sell,12800,9.17,117376.0,35.212799999999994,0,
2025-01-02,000905.XSHE,sell,1000,7.03,7030.0,5.0,18300,
2025-01-02,601818.XSHG,sell,1700,3.87,6579.0,5.0,33200,
2025-01-02,601077.XSHG,sell,23100,6.05,139755.0,41.9265,0,
2025-01-02,000027.XSHE,sell,15700,6.46,101422.0,30.426599999999997,0,
2025-01-02,600350.XSHG,sell,13700,10.32,141384.0,42.4152,0,
2025-01-02,000539.XSHE,buy,3700,4.54,16798.0,5.0394,28300,
2025-01-02,000828.XSHE,buy,12000,10.7,128399.99999999999,38.51999999999999,12000,
2025-01-02,000900.XSHE,buy,29200,4.41,128772.0,38.6316,29200,
2025-01-02,002039.XSHE,buy,8400,15.26,128184.0,38.4552,8400,
2025-01-02,002807.XSHE,buy,500,4.38,2190.0,5.0,29400,
2025-01-02,002966.XSHE,buy,15800,8.12,128295.99999999999,38.48879999999999,15800,
2025-01-02,600017.XSHG,buy,700,3.2,2240.0,5.0,40200,
2025-01-02,600020.XSHG,buy,1300,4.22,5486.0,5.0,30500,
2025-01-02,600033.XSHG,buy,200,3.87,774.0,5.0,33200,
2025-01-02,600098.XSHG,buy,20000,6.42,128400.0,38.519999999999996,20000,
2025-01-02,600717.XSHG,buy,1700,4.87,8279.0,5.0,26400,
2025-01-02,600744.XSHG,buy,41200,3.12,128544.0,38.563199999999995,41200,
2025-01-02,600795.XSHG,buy,5400,4.59,24786.0,7.4357999999999995,28000,
2025-01-02,600908.XSHG,buy,1300,5.92,7696.0,5.0,21700,
2025-01-02,600969.XSHG,buy,20000,6.41,128200.0,38.459999999999994,20000,
2025-01-02,601006.XSHG,buy,18900,6.78,128142.0,38.4426,18900,
2025-01-02,601018.XSHG,buy,1100,3.85,4235.0,5.0,33400,
2025-01-02,601228.XSHG,buy,38100,3.38,128778.0,38.633399999999995,38100,
2025-01-02,601326.XSHG,buy,4300,3.35,14405.0,5.0,38400,
2025-01-02,601528.XSHG,buy,22800,5.63,128364.0,38.5092,22800,
2025-01-02,601825.XSHG,buy,15100,8.51,128501.0,38.5503,15100,
2025-01-02,601991.XSHG,buy,45300,2.84,128652.0,38.5956,45300,
2025-01-02,601997.XSHG,buy,21400,6.01,128614.0,38.584199999999996,21400,
2025-04-01,601326.XSHG,sell,38400,3.35,128640.0,38.592,0,
2025-04-01,601991.XSHG,sell,45300,2.95,133635.0,40.0905,0,
2025-04-01,600020.XSHG,sell,1700,4.42,7514.0,5.0,28800,
2025-04-01,000539.XSHE,sell,28300,4.52,127915.99999999999,38.37479999999999,0,
2025-04-01,600098.XSHG,sell,100,6.38,638.0,5.0,19900,
2025-04-01,600033.XSHG,sell,100,3.85,385.0,5.0,33100,
2025-04-01,000429.XSHE,sell,8800,14.2,124960.0,37.488,0,
2025-04-01,600969.XSHG,sell,20000,6.62,132400.0,39.72,0,
2025-04-01,600744.XSHG,sell,41200,3.21,132252.0,39.675599999999996,0,
2025-04-01,600795.XSHG,sell,28000,4.45,124600.0,37.379999999999995,0,
2025-04-01,002039.XSHE,sell,800,16.6,13280.000000000002,5.0,7600,
2025-04-01,000905.XSHE,sell,1500,7.56,11340.0,5.0,16800,
2025-04-01,601818.XSHG,sell,33200,3.77,125164.0,37.5492,0,
2025-04-01,601528.XSHG,sell,22800,5.31,121067.99999999999,36.32039999999999,0,
2025-04-01,002807.XSHE,sell,600,4.42,2652.0,5.0,28800,
2025-04-01,000407.XSHE,buy,39400,3.23,127262.0,38.178599999999996,39400,
2025-04-01,000543.XSHE,buy,17000,7.47,126990.0,38.096999999999994,17000,
2025-04-01,000791.XSHE,buy,19000,6.7,127300.0,38.19,19000,
2025-04-01,000828.XSHE,buy,600,10.06,6036.0,5.0,12600,
2025-04-01,000900.XSHE,buy,1500,4.14,6209.999999999999,5.0,30700,
2025-04-01,002966.XSHE,buy,300,7.87,2361.0,5.0,16100,
2025-04-01,600017.XSHG,buy,1100,3.08,3388.0,5.0,41300,
2025-04-01,600035.XSHG,buy,1300,4.36,5668.0,5.0,29200,
2025-04-01,600350.XSHG,buy,11900,10.68,127092.0,38.127599999999994,11900,
2025-04-01,600578.XSHG,buy,35600,3.58,127448.0,38.234399999999994,35600,
2025-04-01,600717.XSHG,buy,500,4.73,2365.0,5.0,26900,
2025-04-01,600803.XSHG,buy,6500,19.6,127400.00000000001,38.22,6500,
2025-04-01,600908.XSHG,buy,500,5.72,2860.0,5.0,22200,
2025-04-01,601006.XSHG,buy,600,6.52,3911.9999999999995,5.0,19500,
2025-04-01,601008.XSHG,buy,33100,3.85,127435.0,38.2305,33100,
2025-04-01,601018.XSHG,buy,700,3.73,2611.0,5.0,34100,
2025-04-01,601228.XSHG,buy,1700,3.2,5440.0,5.0,39800,
2025-04-01,601398.XSHG,buy,18500,6.87,127095.0,38.128499999999995,18500,
2025-04-01,601825.XSHG,buy,100,8.34,834.0,5.0,15200,
2025-04-01,601988.XSHG,buy,22700,5.6,127119.99999999999,38.135999999999996,22700,
2025-04-01,601997.XSHG,buy,200,5.88,1176.0,5.0,21600,
2025-07-01,002966.XSHE,sell,16100,8.89,143129.0,42.9387,0,
2025-07-01,000407.XSHE,sell,39400,3.41,134354.0,40.3062,0,
2025-07-01,600020.XSHG,sell,300,4.78,1434.0,5.0,28500,
2025-07-01,601825.XSHG,sell,15200,9.77,148504.0,44.551199999999994,0,
2025-07-01,601008.XSHG,sell,33100,6.66,220446.0,66.1338,0,
2025-07-01,600098.XSHG,sell,19900,6.27,124772.99999999999,37.43189999999999,0,
2025-07-01,000791.XSHE,sell,19000,6.34,120460.0,36.138,0,
2025-07-01,600803.XSHG,sell,6500,18.92,122980.00000000001,36.894,0,
2025-07-01,601988.XSHG,sell,22700,5.62,127574.0,38.2722,0,
2025-07-01,600017.XSHG,sell,41300,3.1,128030.0,38.409,0,
2025-07-01,601006.XSHG,sell,19500,6.6,128700.0,38.61,0,
2025-07-01,002039.XSHE,sell,7600,15.91,120916.0,36.2748,0,
2025-07-01,601398.XSHG,sell,500,7.59,3795.0,5.0,18000,
2025-07-01,000905.XSHE,sell,16800,8.07,135576.0,40.672799999999995,0,
2025-07-01,600908.XSHG,sell,600,6.31,3785.9999999999995,5.0,21600,
2025-07-01,600578.XSHG,sell,35600,4.52,160911.99999999997,48.27359999999999,0,
2025-07-01,002807.XSHE,sell,100,4.75,475.0,5.0,28700,
2025-07-01,000828.XSHE,sell,12600,10.67,134442.0,40.3326,0,
2025-07-01,000900.XSHE,sell,400,4.5,1800.0,5.0,30300,
2025-07-01,000001.XSHE,buy,11300,12.06,136278.0,40.883399999999995,11300,
2025-07-01,000027.XSHE,buy,21300,6.4,136320.0,40.895999999999994,21300,
2025-07-01,000429.XSHE,buy,10200,13.35,136170.0,40.851,10200,
2025-07-01,000543.XSHE,buy,2400,7.01,16824.0,5.047199999999999,19400,
2025-07-01,001213.XSHE,buy,33500,4.07,136345.0,40.903499999999994,33500,
2025-07-01,600011.XSHG,buy,19100,7.14,136374.0,40.9122,19100,
2025-07-01,600018.XSHG,buy,23900,5.71,136469.0,40.9407,23900,
2025-07-01,600021.XSHG,buy,15500,8.8,136400.0,40.919999999999995,15500,
