trade_date,strategy_return,benchmark_return,excess_return,strategy_nav,benchmark_nav,excess_nav,portfolio_value,cash,invested_value,cash_weight,selected_count,holding_count,buy_turnover,sell_turnover,commission,dividend_cash,corporate_action_share_value,benchmark_constituent_count,rebalance
2021-09-16,-0.011016614895747234,-0.01322630631231928,0.0022096914165720457,1.106753914758749,1.1313046976811987,0.9759008457629286,2213507.8295175,55672.82951749999,2157835.0,0.025151403927780792,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-09-17,0.008403403752158756,0.011352102900508148,-0.0029486991483493926,1.1160544147587492,1.144147385021104,0.9730232077701539,2232108.8295175,55672.82951749999,2176436.0,0.02494180784614091,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-09-22,0.03881351968789426,0.03088070780326192,0.007932811884632341,1.1593724147587492,1.1794794661018069,0.9807420178367761,2318744.8295175,55672.82951749999,2263072.0,0.024009899152674236,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-09-23,0.024748303163630636,0.003945569828257391,0.020802733335373247,1.1880649147587492,1.1841331846963072,1.0011441325046304,2376129.8295175,55672.82951749999,2320457.0,0.023430045288731122,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-09-24,-0.01693131389549085,-0.01422557375820446,-0.002705740137286392,1.1679494147587492,1.1672882107378724,0.9984352966421038,2335898.8295175,55672.82951749999,2280226.0,0.023833579097687074,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-09-27,-0.030387446195459522,-0.013115879856597972,-0.017271566338861552,1.1324584147587493,1.1519781988078113,0.9811907551810889,2264916.8295175,55672.82951749999,2209244.0,0.024580518274200863,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-09-28,0.02370241560324149,0.03306715527426286,-0.009364739671021374,1.1593004147587491,1.1900708407803549,0.9720021591912051,2318600.8295175,55672.82951749999,2262928.0,0.024011390321586955,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-09-29,-0.024671775870926504,-0.03366074573203924,0.008988969861112736,1.130698414758749,1.1500121688057332,0.9807394573051114,2261396.8295175,55672.82951749999,2205724.0,0.024618779327367567,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-09-30,0.011104641021964179,0.02301680297392016,-0.01191216195195598,1.143254414758749,1.1764817723127454,0.9690567300570194,2286508.8295175,55672.82951749999,2230836.0,0.024348399095947548,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-10-08,0.005457044835743385,0.007139870299634082,-0.0016828254638906965,1.149493205358749,1.1848816995769422,0.9674259767157248,2298986.4107175,19651.41071749982,2279335.0,0.00854785858058497,28,28,1163116.625,1127819.25,724.0437999999999,0.0,0.0,199,1
2021-10-11,-0.0010717766701504594,-0.015948316238610278,0.014876539568459819,1.148261205358749,1.1659848315267471,0.9818179275378922,2296522.4107175,19651.41071749982,2276871.0,0.008557029805496282,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-10-12,-0.022800125857966647,-0.015120489365115326,-0.007679636492851321,1.1220807053587492,1.1483545702817612,0.9742779227522366,2244161.4107175,19651.41071749982,2224510.0,0.008756683286527461,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-10-13,-0.019903648546259922,-0.030736599259035956,0.010832950712776034,1.0997472053587491,1.1130580560477283,0.9848322274699574,2199494.4107175,19651.41071749982,2179843.0,0.008934512686981236,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-10-14,-0.00201137133081275,-0.0041892264240001855,0.0021778550931874354,1.097535205358749,1.1083952038278868,0.986977049352488,2195070.4107175,19651.41071749982,2175419.0,0.008952519528098595,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-10-15,-0.011312165604693947,-0.011194743020884853,-0.00011742258380909379,1.0851197053587491,1.0959870043554523,0.9868611559571927,2170239.4107175,19651.41071749982,2150588.0,0.009054950629157957,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-10-18,0.0168723320658406,0.01980421900722288,-0.0029318869413822793,1.103428205358749,1.117692171018778,0.9839677906210844,2206856.4107175,19651.41071749982,2187205.0,0.008904707448143713,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-10-19,0.0012338818179451483,0.003385441511210062,-0.0021515596932649137,1.104789705358749,1.1214760524912994,0.9818507251833132,2209579.4107175,19651.41071749982,2189928.0,0.008893733631921637,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-10-20,0.0035047393917764236,0.007870017012683615,-0.004365277620907191,1.1086617053587489,1.1303020881037231,0.9775646741855989,2217323.4107175,19651.41071749982,2197672.0,0.008862672275282051,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-10-21,-0.0054867954495024795,-0.004782579503150538,-0.0007042159463519415,1.1025787053587488,1.12489632850479,0.9768762575534471,2205157.4107175,19651.41071749982,2185506.0,0.008911568227279417,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-10-22,-0.015154927189132694,-0.0211258227747656,0.005970895585632907,1.0858692053587489,1.1011319680288132,0.9827090836873824,2171738.4107175,19651.41071749982,2152087.0,0.00904870062642921,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-10-25,0.004797999588061597,0.012878299038342478,-0.008080299450280881,1.091079205358749,1.1153126747937667,0.9747685000186772,2182158.4107175,19651.41071749982,2162507.0,0.009005492278188173,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-10-26,-0.002028725310801005,0.0006480094218352994,-0.0026767347326363045,1.0888657053587492,1.1160354079153254,0.9721593033183974,2177731.4107175,19651.41071749982,2158080.0,0.00902379908779717,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-10-27,-0.002614647505187029,0.0012662146671919541,-0.003880862172378983,1.0860187053587491,1.1174485483179335,0.9683864870526228,2172037.4107175,19651.41071749982,2152386.0,0.009047454993424018,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-10-28,-0.008902240773842163,-0.014722668483123997,0.005820427709281834,1.076350705358749,1.1009967237941005,0.974022910595158,2152701.4107175,19651.41071749982,2133050.0,0.009128721066313588,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-10-29,-0.0007242063354622186,-0.0006151331244956067,-0.00010907321096661191,1.0755712053587492,1.1003194642393337,0.9739166707887443,2151142.4107175,19651.41071749982,2131491.0,0.00913533693519864,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-11-01,-0.0014159917933950217,0.003141515185034064,-0.004557506978429085,1.0740482053587492,1.10377613454463,0.9694780387652162,2148096.4107175,19651.41071749982,2128445.0,0.009148290839951603,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-11-02,-0.019036855048019552,-0.02727818749839744,0.008241332450377888,1.0536017053587492,1.0736671221902652,0.9774678295860206,2107203.4107175,19651.41071749982,2087552.0,0.009325825222923563,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-11-03,0.004328960343175314,0.00681597973230609,-0.0024870193891307754,1.058162705358749,1.0809852155343576,0.9750368481415886,2116325.4107175,19651.41071749982,2096674.0,0.00928562810708651,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-11-04,0.002138139993540067,0.008975458917751974,-0.006837318924211907,1.060425205358749,1.0906875539270835,0.9683702102479862,2120850.4107175,19651.41071749982,2101199.0,0.009265816494267316,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-11-05,-0.014696934702459696,-0.019067226962895627,0.004370292260435931,1.044840205358749,1.0698911667907502,0.9726022710830696,2089680.4107175,19651.41071749982,2070029.0,0.009404026863013197,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-11-08,0.0019558014608542784,0.002725947991874085,-0.0007701465310198065,1.046883705358749,1.0728076344683872,0.971853224817933,2093767.4107175,19651.41071749982,2074116.0,0.009385670355221358,0,28,0.0,0.0,0.0,0.0,0.0,199,0
2021-11-09,0.004552081549847875,0.004094135724219206,0.00045794582562866913,1.051649205358749,1.0771998545298793,0.9722982809453621,2103298.4107175,19651.41071749982,2083647.0,0.009343139621731621,0,28,0.0,0.0,0.0,0.0,0.0,199,0
