trade_date,order_health_status,selected_count,selected_codes,executed_order_count,buy_order_count,sell_order_count,skipped_order_count,buy_skipped_count,sell_skipped_count,buy_turnover,sell_turnover,holding_count_after_rebalance,cash_weight_after_rebalance,portfolio_value_after_rebalance,diagnosis
2023-10-09,normal_ordered,28,000407.XSHE;000421.XSHE;000429.XSHE;000582.XSHE;000755.XSHE;000900.XSHE;002807.XSHE;003816.XSHE;600017.XSHG;600020.XSHG;600033.XSHG;600035.XSHG;600377.XSHG;600396.XSHG;600617.XSHG;600717.XSHG;600908.XSHG;600969.XSHG;601006.XSHG;601008.XSHG;601018.XSHG;601077.XSHG;601166.XSHG;601229.XSHG;601825.XSHG;601880.XSHG;601985.XSHG;603323.XSHG,38,18,20,0,0,0,1047701.0,1015505.0,28,0.007673309101081917,2861478.00522,At least one order executed and holdings exist after rebalance.
2024-01-02,normal_ordered,28,000027.XSHE;000429.XSHE;000582.XSHE;000692.XSHE;000791.XSHE;000900.XSHE;000905.XSHE;002039.XSHE;002807.XSHE;600017.XSHG;600020.XSHG;600033.XSHG;600035.XSHG;600350.XSHG;600377.XSHG;600617.XSHG;600717.XSHG;600795.XSHG;601006.XSHG;601018.XSHG;601077.XSHG;601169.XSHG;601228.XSHG;601229.XSHG;601398.XSHG;601825.XSHG;601991.XSHG;603323.XSHG,38,21,17,0,0,0,1134676.0,1135208.0,28,0.007648185063774284,2843494.5727200005,At least one order executed and holdings exist after rebalance.
2024-04-01,normal_ordered,28,000027.XSHE;000429.XSHE;000690.XSHE;000692.XSHE;000900.XSHE;002807.XSHE;600000.XSHG;600017.XSHG;600018.XSHG;600020.XSHG;600033.XSHG;600035.XSHG;600350.XSHG;600377.XSHG;600578.XSHG;600717.XSHG;600795.XSHG;600803.XSHG;600886.XSHG;601006.XSHG;601077.XSHG;601187.XSHG;601229.XSHG;601298.XSHG;601398.XSHG;601816.XSHG;601880.XSHG;603323.XSHG,37,17,20,0,0,0,1138156.0,1141485.0,28,0.00804984011967059,3024325.3354200004,At least one order executed and holdings exist after rebalance.
2024-07-01,normal_ordered,28,000027.XSHE;000429.XSHE;000539.XSHE;000883.XSHE;000900.XSHE;002807.XSHE;600000.XSHG;600011.XSHG;600017.XSHG;600018.XSHG;600020.XSHG;600021.XSHG;600033.XSHG;600035.XSHG;600350.XSHG;600377.XSHG;600717.XSHG;600795.XSHG;600908.XSHG;601008.XSHG;601018.XSHG;601077.XSHG;601169.XSHG;601326.XSHG;601398.XSHG;601816.XSHG;601939.XSHG;601991.XSHG,39,22,17,0,0,0,1341225.0,1283932.0,28,0.007164636953161737,3292473.37642,At least one order executed and holdings exist after rebalance.
2024-10-08,normal_ordered,28,000027.XSHE;000429.XSHE;000539.XSHE;000601.XSHE;000828.XSHE;000905.XSHE;002807.XSHE;600017.XSHG;600020.XSHG;600021.XSHG;600033.XSHG;600035.XSHG;600350.XSHG;600377.XSHG;600681.XSHG;600717.XSHG;600795.XSHG;600803.XSHG;600908.XSHG;601018.XSHG;601077.XSHG;601166.XSHG;601326.XSHG;601398.XSHG;601816.XSHG;601818.XSHG;601880.XSHG;601988.XSHG,34,15,19,2,2,0,1143314.0,1263169.0,27,0.050381024289397856,3570572.07862,At least one order executed and holdings exist after rebalance.
2025-01-02,normal_ordered,28,000429.XSHE;000539.XSHE;000828.XSHE;000900.XSHE;000905.XSHE;002039.XSHE;002807.XSHE;002966.XSHE;600017.XSHG;600020.XSHG;600033.XSHG;600035.XSHG;600098.XSHG;600377.XSHG;600717.XSHG;600744.XSHG;600795.XSHG;600908.XSHG;600969.XSHG;601006.XSHG;601018.XSHG;601228.XSHG;601326.XSHG;601528.XSHG;601818.XSHG;601825.XSHG;601991.XSHG;601997.XSHG,40,22,18,0,0,0,1622981.0,1625068.0,28,0.007216882195866495,3499973.89932,At least one order executed and holdings exist after rebalance.
2025-04-01,normal_ordered,28,000407.XSHE;000543.XSHE;000791.XSHE;000828.XSHE;000900.XSHE;000905.XSHE;002039.XSHE;002807.XSHE;002966.XSHE;600017.XSHG;600020.XSHG;600033.XSHG;600035.XSHG;600098.XSHG;600350.XSHG;600377.XSHG;600578.XSHG;600717.XSHG;600803.XSHG;600908.XSHG;601006.XSHG;601008.XSHG;601018.XSHG;601228.XSHG;601398.XSHG;601825.XSHG;601988.XSHG;601997.XSHG,36,21,15,0,0,0,1182568.0,1182238.0,28,0.007456762608078753,3608475.54552,At least one order executed and holdings exist after rebalance.
2025-07-01,normal_ordered,28,000001.XSHE;000027.XSHE;000429.XSHE;000543.XSHE;000900.XSHE;001213.XSHE;002807.XSHE;600011.XSHG;600018.XSHG;600020.XSHG;600021.XSHG;600027.XSHG;600033.XSHG;600035.XSHG;600350.XSHG;600377.XSHG;600717.XSHG;600795.XSHG;600908.XSHG;601009.XSHG;601018.XSHG;601228.XSHG;601326.XSHG;601333.XSHG;601398.XSHG;601939.XSHG;601991.XSHG;601997.XSHG,42,23,19,0,0,0,1999708.0,1953366.0,28,0.007466390095382952,3875265.24202,At least one order executed and holdings exist after rebalance.
2025-10-09,normal_ordered,28,000001.XSHE;000421.XSHE;000755.XSHE;000828.XSHE;001872.XSHE;002807.XSHE;002839.XSHE;600011.XSHG;600017.XSHG;600020.XSHG;600027.XSHG;600033.XSHG;600035.XSHG;600350.XSHG;600377.XSHG;600717.XSHG;600795.XSHG;600803.XSHG;600908.XSHG;601018.XSHG;601139.XSHG;601326.XSHG;601333.XSHG;601398.XSHG;601528.XSHG;601880.XSHG;601997.XSHG;603689.XSHG,38,25,13,0,0,0,1715433.0,1671186.0,28,0.00705794185255253,3961414.43272,At least one order executed and holdings exist after rebalance.
2026-01-05,normal_ordered,28,000001.XSHE;000027.XSHE;000543.XSHE;000548.XSHE;000755.XSHE;000828.XSHE;001872.XSHE;002039.XSHE;002839.XSHE;600011.XSHG;600017.XSHG;600018.XSHG;600020.XSHG;600027.XSHG;600033.XSHG;600035.XSHG;600377.XSHG;600717.XSHG;600795.XSHG;600908.XSHG;601000.XSHG;601006.XSHG;601298.XSHG;601528.XSHG;601860.XSHG;601991.XSHG;601997.XSHG;603323.XSHG,39,23,16,0,0,0,1638409.0,1622043.0,28,0.007940649968420822,4030333.46732,At least one order executed and holdings exist after rebalance.
2026-04-01,normal_ordered,28,000001.XSHE;000027.XSHE;000543.XSHE;000828.XSHE;001872.XSHE;002039.XSHE;600012.XSHG;600017.XSHG;600020.XSHG;600023.XSHG;600033.XSHG;600035.XSHG;600350.XSHG;600377.XSHG;600642.XSHG;600717.XSHG;600886.XSHG;600908.XSHG;601006.XSHG;601128.XSHG;601139.XSHG;601169.XSHG;601333.XSHG;601528.XSHG;601816.XSHG;601880.XSHG;601997.XSHG;603323.XSHG,39,21,18,0,0,0,1658506.0,1657444.0,28,0.008151674939547996,4051149.6551200002,At least one order executed and holdings exist after rebalance.
