trade_date,code,target_weight,actual_weight,amount,close
2021-05-06,600795.XSHG,0.03553571428145,0.011976895506082934,10400,2.31
2021-05-06,600168.XSHG,0.03553571428145,0.01176052967817584,3500,6.74
2021-05-06,002039.XSHE,0.03553571428145,0.011582052797091189,1600,14.52
2021-05-06,600027.XSHG,0.03553571428145,0.011935018249068657,7000,3.42
2021-05-06,601006.XSHG,0.03553571428145,0.011695719637558508,3400,6.9
2021-05-06,600011.XSHG,0.03553571428145,0.011598504576632513,5500,4.23
2021-05-06,600310.XSHG,0.03553571428145,0.011935018249068657,5700,4.2
2021-05-06,600033.XSHG,0.03553571428145,0.011976895506082934,8800,2.73
2021-05-06,601985.XSHG,0.03553571428145,0.011733110045606971,4500,5.23
2021-05-06,600017.XSHG,0.03553571428145,0.011790442004614609,8600,2.75
2021-05-06,601326.XSHG,0.03553571428145,0.011757538445531963,8800,2.68
2021-05-06,601077.XSHG,0.03553571428145,0.011878184828834997,5700,4.18
2021-05-06,601988.XSHG,0.03553571428145,0.011701702102846262,7200,3.26
2021-05-06,601288.XSHG,0.03553571428145,0.011842290037108474,7400,3.21
2021-05-06,601229.XSHG,0.03553571428145,0.011488327507583046,2800,8.23
2021-05-06,601169.XSHG,0.03553571428145,0.011725631963997278,4900,4.8
2021-05-06,600717.XSHG,0.03553571428145,0.011603489964372306,4900,4.75
2021-05-06,601328.XSHG,0.03553571428145,0.011823345563697255,4900,4.84
2021-05-06,000900.XSHE,0.03553571428145,0.011976895506082934,5600,4.29
2021-05-06,601000.XSHG,0.03553571428145,0.011976895506082934,8800,2.73
2021-05-06,601398.XSHG,0.03553571428145,0.01174158520476462,4600,5.12
2021-05-06,001872.XSHE,0.03553571428145,0.011813374788217664,1600,14.81
2021-05-06,600035.XSHG,0.03553571428145,0.012051676322179855,7900,3.06
2021-05-06,600018.XSHG,0.03553571428145,0.011715661188517688,5000,4.7
2021-05-06,600368.XSHG,0.03553571428145,0.012124462983180859,6400,3.8
2021-05-06,000755.XSHE,0.03553571428145,0.011795427392354405,7000,3.38
2021-05-06,000429.XSHE,0.03553571428145,0.011534193074789159,3200,7.23
2021-05-06,600106.XSHG,0.03553571428145,0.011800412780094199,9000,2.63
2021-05-07,600795.XSHG,0.03553571428145,0.027791628223593667,24100,2.33
2021-05-07,600168.XSHG,0.03553571428145,0.02735361794849028,8200,6.74
2021-05-07,002039.XSHE,0.03553571428145,0.026534513987703724,3700,14.49
2021-05-07,600027.XSHG,0.03553571428145,0.0278322122264846,16300,3.45
2021-05-07,601006.XSHG,0.03553571428145,0.027095761052073484,7900,6.93
2021-05-07,600011.XSHG,0.03553571428145,0.027619888601603977,13100,4.26
2021-05-07,600310.XSHG,0.03553571428145,0.028549361253179296,13200,4.37
2021-05-07,600033.XSHG,0.03553571428145,0.02769313777755347,20200,2.77
2021-05-07,601985.XSHG,0.03553571428145,0.027854483935388162,10500,5.36
2021-05-07,600017.XSHG,0.03553571428145,0.02779311300418723,20200,2.78
2021-05-07,601326.XSHG,0.03553571428145,0.02752783220480259,20600,2.7
2021-05-07,601077.XSHG,0.03553571428145,0.027308084676954104,13200,4.18
2021-05-07,601988.XSHG,0.03553571428145,0.02759712196583589,17000,3.28
2021-05-07,601288.XSHG,0.03553571428145,0.027666411726869195,17200,3.25
2021-05-07,601229.XSHG,0.03553571428145,0.027357082436541946,6700,8.25
2021-05-07,601169.XSHG,0.03553571428145,0.02754762927938353,11500,4.84
2021-05-07,600717.XSHG,0.03553571428145,0.027500116300389264,11600,4.79
2021-05-07,601328.XSHG,0.03553571428145,0.027815879639955323,11400,4.93
2021-05-07,000900.XSHE,0.03553571428145,0.027453593175124046,12900,4.3
2021-05-07,601000.XSHG,0.03553571428145,0.027967327260499542,20400,2.77
2021-05-07,601398.XSHG,0.03553571428145,0.02790199691438243,10800,5.22
2021-05-07,001872.XSHE,0.03553571428145,0.027395191805110262,3700,14.96
2021-05-07,600035.XSHG,0.03553571428145,0.027616919040416833,18000,3.1
2021-05-07,600018.XSHG,0.03553571428145,0.02733184116645124,11700,4.72
2021-05-07,600368.XSHG,0.03553571428145,0.027296206432205542,14400,3.83
2021-05-07,000755.XSHE,0.03553571428145,0.027428846831897866,16300,3.4
2021-05-07,000429.XSHE,0.03553571428145,0.027157626910138934,7600,7.22
2021-05-07,600106.XSHG,0.03553571428145,0.027673835629837048,21100,2.65
2021-05-10,600795.XSHG,0.03553571428145,0.03582576460119723,30600,2.37
2021-05-10,600168.XSHG,0.03553571428145,0.03534559798703375,10600,6.75
2021-05-10,002039.XSHE,0.03553571428145,0.03505018683963688,4900,14.48
2021-05-10,600027.XSHG,0.03553571428145,0.035552089391067014,20800,3.46
2021-05-10,601006.XSHG,0.03553571428145,0.035820824615454806,10300,7.04
2021-05-10,600011.XSHG,0.03553571428145,0.03552047348231551,16800,4.28
2021-05-10,600310.XSHG,0.03553571428145,0.03561976719573821,16500,4.37
2021-05-10,600033.XSHG,0.03553571428145,0.03556888534259125,25900,2.78
2021-05-10,601985.XSHG,0.03553571428145,0.03554714940532459,13400,5.37
2021-05-10,600017.XSHG,0.03553571428145,0.035431553738951904,25800,2.78
2021-05-10,601326.XSHG,0.03553571428145,0.0356103812228276,26600,2.71
2021-05-10,601077.XSHG,0.03553571428145,0.03539450384588373,17100,4.19
2021-05-10,601988.XSHG,0.03553571428145,0.03510749067424898,21800,3.26
2021-05-10,601288.XSHG,0.03553571428145,0.03521221837198834,22000,3.24
2021-05-10,601229.XSHG,0.03553571428145,0.034879263332949065,8600,8.21
2021-05-10,601169.XSHG,0.03553571428145,0.035532329448097325,14800,4.86
2021-05-10,600717.XSHG,0.03553571428145,0.035330778029806484,14900,4.8
2021-05-10,601328.XSHG,0.03553571428145,0.03538511787297313,14500,4.94
2021-05-10,000900.XSHE,0.03553571428145,0.03509761070276413,16600,4.28
2021-05-10,601000.XSHG,0.03553571428145,0.035431553738951904,25800,2.78
2021-05-10,601398.XSHG,0.03553571428145,0.0355308474523746,13700,5.25
2021-05-10,001872.XSHE,0.03553571428145,0.03552047348231551,4800,14.98
2021-05-10,600035.XSHG,0.03553571428145,0.035261124230838325,23100,3.09
2021-05-10,600018.XSHG,0.03553571428145,0.03551652149372157,15200,4.73
2021-05-10,600368.XSHG,0.03553571428145,0.03519147043187017,18600,3.83
2021-05-10,000755.XSHE,0.03553571428145,0.03502252291947931,21100,3.36
2021-05-10,000429.XSHE,0.03553571428145,0.03599471211358808,9900,7.36
2021-05-10,600106.XSHG,0.03553571428145,0.03521221837198834,27000,2.64
2021-07-01,600795.XSHG,0.03553571428145,0.0360173133018012,30100,2.39
2021-07-01,600027.XSHG,0.03553571428145,0.035754965032154085,20700,3.45
2021-07-01,601006.XSHG,0.03553571428145,0.03436562066522518,10400,6.6
2021-07-01,600011.XSHG,0.03553571428145,0.03541100842671979,16800,4.21
2021-07-01,600017.XSHG,0.03553571428145,0.03462846959950903,26100,2.65
2021-07-01,600033.XSHG,0.03553571428145,0.034105275054124994,26200,2.6
2021-07-01,003816.XSHE,0.03553571428145,0.011763616304634773,8800,2.67
2021-07-01,002267.XSHE,0.03553571428145,0.011694524584765878,3400,6.87
2021-07-01,601991.XSHG,0.03553571428145,0.011496261388620347,8900,2.58
2021-07-01,000543.XSHE,0.03553571428145,0.011671494011476245,6200,3.76
2021-07-01,601326.XSHG,0.03553571428145,0.03529185024317778,26500,2.66
2021-07-01,601077.XSHG,0.03553571428145,0.034472762897485645,17300,3.98
2021-07-01,601988.XSHG,0.03553571428145,0.034233445201128164,22200,3.08
2021-07-01,601328.XSHG,0.03553571428145,0.035326896767748965,14400,4.9
2021-07-01,601169.XSHG,0.03553571428145,0.03598927608214426,14700,4.89
2021-07-01,601398.XSHG,0.03553571428145,0.03607889505211913,13700,5.26
2021-07-01,601229.XSHG,0.03553571428145,0.03543604165855635,8600,8.23
2021-07-01,601288.XSHG,0.03553571428145,0.03409325910284344,22400,3.04
2021-07-01,001872.XSHE,0.03553571428145,0.03825378223407919,4600,16.61
2021-07-01,601228.XSHG,0.03553571428145,0.011670492682202783,7400,3.15
