trade_date,code,side,amount,price,value,commission,target_amount,reason
2025-10-13,000001.XSHE,buy,300,11.32,3396.0,5.0,12200,
2025-10-13,000421.XSHE,buy,4900,6.31,30918.999999999996,9.275699999999999,22000,
2025-10-13,000755.XSHE,buy,6500,4.81,31264.999999999996,9.379499999999998,28900,
2025-10-13,000828.XSHE,buy,2600,11.63,30238.000000000004,9.0714,11900,
2025-10-13,001872.XSHE,buy,1400,20.52,28728.0,8.6184,6700,
2025-10-13,002807.XSHE,buy,800,4.44,3552.0000000000005,5.0,31300,
2025-10-13,002839.XSHE,buy,7200,4.32,31104.000000000004,9.3312,32200,
2025-10-13,600011.XSHG,buy,400,7.18,2872.0,5.0,19300,
2025-10-13,600017.XSHG,buy,10100,3.09,31209.0,9.362699999999998,45000,
2025-10-13,600020.XSHG,buy,800,4.3,3440.0,5.0,32300,
2025-10-13,600027.XSHG,buy,800,5.16,4128.0,5.0,26900,
2025-10-13,600033.XSHG,buy,300,3.41,1023.0,5.0,40800,
2025-10-13,600035.XSHG,buy,600,3.99,2394.0,5.0,34800,
2025-10-13,600350.XSHG,buy,600,8.75,5250.0,5.0,15900,
2025-10-13,600377.XSHG,buy,200,12.93,2586.0,5.0,10700,
2025-10-13,600795.XSHG,buy,200,5.11,1022.0000000000001,5.0,27200,
2025-10-13,600803.XSHG,buy,1600,18.58,29727.999999999996,8.918399999999998,7400,
2025-10-13,600908.XSHG,buy,700,5.87,4109.0,5.0,23700,
2025-10-13,601018.XSHG,buy,200,3.69,738.0,5.0,37700,
2025-10-13,601139.XSHG,buy,4800,6.67,32016.0,9.6048,20800,
2025-10-13,601398.XSHG,buy,300,7.32,2196.0,5.0,19000,
2025-10-13,601528.XSHG,buy,6000,5.31,31859.999999999996,9.557999999999998,26200,
2025-10-13,601880.XSHG,buy,18500,1.75,32375.0,9.712499999999999,79500,
2025-10-13,601997.XSHG,buy,700,5.77,4038.9999999999995,5.0,24100,
2025-10-13,603689.XSHG,buy,3600,8.55,30780.000000000004,9.234,16200,
2026-01-05,601326.XSHG,sell,40200,3.49,140298.0,42.0894,0,
2026-01-05,600011.XSHG,sell,200,7.46,1492.0,5.0,19100,
2026-01-05,601880.XSHG,sell,79500,1.61,127995.00000000001,38.3985,0,
2026-01-05,601997.XSHG,sell,100,5.88,588.0,5.0,24000,
2026-01-05,000755.XSHE,sell,300,5.05,1515.0,5.0,28600,
2026-01-05,601139.XSHG,sell,20800,6.62,137696.0,41.3088,0,
2026-01-05,600033.XSHG,sell,2200,4.13,9086.0,5.0,38600,
2026-01-05,600803.XSHG,sell,7400,20.75,153550.0,46.065,0,
2026-01-05,603689.XSHG,sell,16200,8.12,131544.0,39.46319999999999,0,
2026-01-05,601398.XSHG,sell,19000,7.91,150290.0,45.086999999999996,0,
2026-01-05,000421.XSHE,sell,22000,6.9,151800.0,45.54,0,
2026-01-05,601528.XSHG,sell,500,5.69,2845.0,5.0,25700,
2026-01-05,601333.XSHG,sell,42000,3.04,127680.0,38.303999999999995,0,
2026-01-05,002839.XSHE,sell,400,4.56,1823.9999999999998,5.0,31800,
2026-01-05,002807.XSHE,sell,31300,4.57,143041.0,42.912299999999995,0,
2026-01-05,600350.XSHG,sell,15900,9.68,153912.0,46.17359999999999,0,
2026-01-05,601018.XSHG,sell,37700,3.64,137228.0,41.1684,0,
2026-01-05,000027.XSHE,buy,7200,6.53,47016.0,14.1048,7200,
2026-01-05,000543.XSHE,buy,5800,8.13,47154.00000000001,14.1462,5800,
2026-01-05,000548.XSHE,buy,8600,5.44,46784.0,14.035199999999998,8600,
2026-01-05,000828.XSHE,buy,400,10.78,4312.0,5.0,12300,
2026-01-05,001872.XSHE,buy,100,19.4,1939.9999999999998,5.0,6800,
2026-01-05,002039.XSHE,buy,2500,18.15,45375.0,13.612499999999999,2500,
2026-01-05,600017.XSHG,buy,700,3.0,2100.0,5.0,45700,
2026-01-05,600018.XSHG,buy,8600,5.45,46870.0,14.060999999999998,8600,
2026-01-05,600020.XSHG,buy,200,4.27,853.9999999999999,5.0,32500,
2026-01-05,600027.XSHG,buy,500,4.97,2485.0,5.0,27400,
2026-01-05,600035.XSHG,buy,500,3.89,1945.0,5.0,35300,
2026-01-05,600377.XSHG,buy,300,12.08,3624.0,5.0,11000,
2026-01-05,600717.XSHG,buy,700,4.47,3129.0,5.0,30200,
2026-01-05,600795.XSHG,buy,300,5.03,1509.0,5.0,27500,
2026-01-05,601000.XSHG,buy,12200,3.85,46970.0,14.091,12200,
2026-01-05,601006.XSHG,buy,9100,5.17,47047.0,14.114099999999999,9100,
2026-01-05,601298.XSHG,buy,5600,8.39,46984.0,14.095199999999998,5600,
2026-01-05,601860.XSHG,buy,17000,2.76,46920.0,14.075999999999999,17000,
2026-01-05,601991.XSHG,buy,13400,3.51,47034.0,14.110199999999999,13400,
2026-01-05,603323.XSHG,buy,9300,5.05,46965.0,14.0895,9300,
2026-01-06,600011.XSHG,sell,100,7.42,742.0,5.0,19000,
2026-01-06,601997.XSHG,sell,100,5.9,590.0,5.0,23900,
2026-01-06,000755.XSHE,sell,500,5.06,2530.0,5.0,28100,
2026-01-06,600033.XSHG,sell,2400,4.04,9696.0,5.0,36200,
2026-01-06,601528.XSHG,sell,500,5.65,2825.0,5.0,25200,
2026-01-06,002839.XSHE,sell,700,4.58,3206.0,5.0,31100,
2026-01-06,000027.XSHE,buy,9500,6.56,62319.99999999999,18.695999999999998,16700,
2026-01-06,000543.XSHE,buy,7700,8.12,62523.99999999999,18.757199999999997,13500,
2026-01-06,000548.XSHE,buy,11700,5.4,63180.00000000001,18.954,20300,
2026-01-06,000828.XSHE,buy,400,10.88,4352.0,5.0,12700,
2026-01-06,001872.XSHE,buy,300,19.39,5817.0,5.0,7100,
2026-01-06,002039.XSHE,buy,3500,18.0,63000.0,18.9,6000,
2026-01-06,600017.XSHG,buy,900,3.0,2700.0,5.0,46600,
