trade_date,code,target_weight,actual_weight,amount,close
2021-10-08,600969.XSHG,0.03553571428145,0.034605677491241715,8800,7.86
2021-10-08,000543.XSHE,0.03553571428145,0.03388872838406861,15500,4.37
2021-10-08,600617.XSHG,0.03553571428145,0.03570936885929745,12700,5.62
2021-10-08,000421.XSHE,0.03553571428145,0.036135135565650775,13500,5.35
2021-10-08,000539.XSHE,0.03553571428145,0.033860210520070794,13700,4.94
2021-10-08,601985.XSHG,0.03553571428145,0.03455364489728079,9700,7.12
2021-10-08,601991.XSHG,0.03553571428145,0.03311674480251376,19700,3.36
2021-10-08,600017.XSHG,0.03553571428145,0.036105116761442554,25500,2.83
2021-10-08,601077.XSHG,0.03553571428145,0.035798924958518656,18300,3.91
2021-10-08,000900.XSHE,0.03553571428145,0.035719375127366865,16300,4.38
2021-10-08,601018.XSHG,0.03553571428145,0.035599299910533955,17700,4.02
2021-10-08,600033.XSHG,0.03553571428145,0.035878474789670455,24900,2.88
2021-10-08,601988.XSHG,0.03553571428145,0.03563432184877689,23200,3.07
2021-10-08,002040.XSHE,0.03553571428145,0.03538466546044516,11500,6.15
2021-10-08,000429.XSHE,0.03553571428145,0.03474426430400302,9500,7.31
2021-10-08,600928.XSHG,0.03553571428145,0.035844953791637935,16100,4.45
2021-10-08,601006.XSHG,0.03553571428145,0.03541418395124991,11200,6.32
2021-10-08,600035.XSHG,0.03553571428145,0.035992546245661707,22000,3.27
2021-10-08,601288.XSHG,0.03553571428145,0.035542264182538336,24000,2.96
2021-10-08,601398.XSHG,0.03553571428145,0.035818437181254006,15200,4.71
2021-10-08,603323.XSHG,0.03553571428145,0.03599454749927559,13600,5.29
2021-10-08,002807.XSHE,0.03553571428145,0.035810432166798474,18400,3.89
2021-10-08,600368.XSHG,0.03553571428145,0.03589748669900233,17500,4.1
2021-10-08,601333.XSHG,0.03553571428145,0.03587247102882881,30000,2.39
2021-10-08,001872.XSHE,0.03553571428145,0.03476177527312448,4000,17.37
2021-10-08,601326.XSHG,0.03553571428145,0.036231195739117095,23900,3.03
2021-10-08,600106.XSHG,0.03553571428145,0.035893984505178035,25900,2.77
2021-10-08,600377.XSHG,0.03553571428145,0.035864966327776755,8100,8.85
2022-01-04,000421.XSHE,0.03553571428145,0.035450017228329,14600,5.0
2022-01-04,003816.XSHE,0.03553571428145,0.035071236222327676,23000,3.14
2022-01-04,600017.XSHG,0.03553571428145,0.03581860028416875,25700,2.87
2022-01-04,600969.XSHG,0.03553571428145,0.035094545822696985,8900,8.12
2022-01-04,000900.XSHE,0.03553571428145,0.035333469226482436,17000,4.28
2022-01-04,600617.XSHG,0.03553571428145,0.0355413131631088,17100,4.28
2022-01-04,601077.XSHG,0.03553571428145,0.035331526759784994,18800,3.87
2022-01-04,601368.XSHG,0.03553571428145,0.035910381835622916,13300,5.56
2022-01-04,601985.XSHG,0.03553571428145,0.03447489894621277,8700,8.16
2022-01-04,002893.XSHE,0.03553571428145,0.03610948467211079,8100,9.18
2022-01-04,601006.XSHG,0.03553571428145,0.03544904599498028,11300,6.46
2022-01-04,601008.XSHG,0.03553571428145,0.03558793236384743,18600,3.94
2022-01-04,601288.XSHG,0.03553571428145,0.035121740356461185,24600,2.94
2022-01-04,600928.XSHG,0.03553571428145,0.03540728296098526,16800,4.34
2022-01-04,601988.XSHG,0.03553571428145,0.03518389929077935,23600,3.07
2022-01-04,601398.XSHG,0.03553571428145,0.03537814596052362,15600,4.67
