trade_date,strategy_return,benchmark_return,excess_return,strategy_nav,benchmark_nav,excess_nav,portfolio_value,cash,invested_value,cash_weight,selected_count,holding_count,buy_turnover,sell_turnover,commission,dividend_cash,corporate_action_share_value,benchmark_constituent_count,rebalance
2021-05-06,0.0,0.0,0.0,1.0,1.0,1.0,2000000.0,2000000.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-05-07,0.009361570850000112,0.006567782631933932,0.00279378821806618,1.0093615708500001,1.006567782631934,1.0027937882180662,2018723.1417,16544.141700000095,2002179.0,0.00819534950496877,28,28,1982861.0,0.0,594.8583000000001,0.0,0.0,189,1
2021-05-10,0.00198392732379693,0.00843690517418576,-0.006452977850388829,1.01136407085,1.01506009956539,0.9963227821141876,2022728.1417,16544.141700000095,2006184.0,0.008179122719920032,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-11,0.005312132549344595,0.009037357429505745,-0.0037252248801611498,1.01673657085,1.024233560497592,0.9926112556975845,2033473.1417,16544.141700000095,2016929.0,0.00813590372094566,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-12,0.0035200858340405095,0.001384784026484567,0.0021353018075559423,1.02031557085,1.0256519027715587,0.9947307803060758,2040631.1417,16544.141700000095,2024087.0,0.008107365099906087,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-13,-0.006012355564552929,-0.008576488132017071,0.002564132567464142,1.01418107085,1.0168554113998578,0.9972814018957176,2028362.1417,16544.141700000095,2011818.0,0.008156404302702184,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-14,0.006560958581511622,0.010856936494306217,-0.0042959779127945946,1.02083507085,1.0278953460253177,0.9929971030203327,2041670.1417,16544.141700000095,2025126.0,0.00810323928537476,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-17,-0.003712156947002887,-0.005937390007527523,0.0022252330605246357,1.01704557085,1.0217923304690428,0.9952067530029787,2034091.1417,16544.141700000095,2017547.0,0.0081334318609604,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-18,0.000277273711309034,0.003984742210484651,-0.003707468499175617,1.0173275708499998,1.0258639094986122,0.9915170553160533,2034655.1417,20720.141700000095,2013935.0,0.010183613564452968,0,28,0.0,0.0,0.0,4176.0,0.0,189,0
2021-05-19,-0.008101618629202778,0.0007001737477340388,-0.008801792376936816,1.00908557085,1.026582192476791,0.9827899280569696,2018171.1417,20720.141700000095,1997451.0,0.010266791191229972,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-20,-0.0029060964547633628,-0.0033327169933113645,0.0004266205385480017,1.00615307085,1.0231608845588929,0.9832092064253568,2012306.1417,20720.141700000095,1991586.0,0.01029671443654974,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-21,0.0021631897402660805,0.01195083833781372,-0.00978764859754764,1.00832957085,1.0353885148838307,0.9735859002149917,2016659.1417,20720.141700000095,1995939.0,0.010274488767860622,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-24,0.0032424914378379466,0.0013669768542167574,0.0018755145836211891,1.01159907085,1.036803867018799,0.9754118747692528,2023198.1417,21740.141700000095,2001458.0,0.010745433802016473,0,28,0.0,0.0,0.0,1020.0,0.0,189,0
2021-05-25,0.0038592364430698467,0.003762238777397173,9.699766567267381e-05,1.01550307085,1.0407045707318525,0.9755064874441748,2031006.1417,21740.141700000095,2009266.0,0.010704124056367,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-26,0.0021979254066970544,0.004752295698827732,-0.0025543702921306775,1.01773507085,1.045650306587092,0.9730146826528666,2035470.1417,21740.141700000095,2013730.0,0.010680648787037962,0,28,0.0,0.0,0.0,0.0,0.0,190,0
2021-05-27,0.0003532353461099813,0.0010463475208304003,-0.000693112174720419,1.01809457085,1.046744420193045,0.9723402743301381,2036189.1417,21740.141700000095,2014449.0,0.010676877336576603,0,28,0.0,0.0,0.0,0.0,0.0,190,0
2021-05-28,-0.004432299443687726,-0.004705700748875771,0.0002734013051880445,1.01358207085,1.041818754191061,0.9726061134302268,2027164.1417,21740.141700000095,2005424.0,0.010724411138097873,0,28,0.0,0.0,0.0,0.0,0.0,190,0
2021-05-31,-0.004319334492892679,0.0029665301752143758,-0.007285864668107055,1.00920407085,1.0449093409624732,0.9655198369124006,2018408.1417,21740.141700000095,1996668.0,0.010770934406600988,0,28,0.0,0.0,0.0,0.0,0.0,190,0
2021-06-01,0.00048701745682211417,-0.0028304022703879712,0.0033174197272100854,1.00969557085,1.0419518271914634,0.9687228714663865,2019391.1417,21740.141700000095,1997651.0,0.010765691326989985,0,28,0.0,0.0,0.0,0.0,0.0,190,0
2021-06-02,0.0035035312644007277,0.003963121823956535,-0.00045959055955580724,1.01323307085,1.0460812092173173,0.9682776555798347,2026466.1417,21740.141700000095,2004726.0,0.010728105075450368,0,28,0.0,0.0,0.0,0.0,0.0,190,0
2021-06-03,0.007042308630939242,-0.00028772327352083807,0.0073300319044600805,1.0203685708499999,1.0457802273074326,0.9753751616876106,2040737.1417,21740.141700000095,2018997.0,0.010653082778652156,0,28,0.0,0.0,0.0,0.0,0.0,190,0
2021-06-04,-0.0058479457036090254,-0.007429571035968384,0.0015816253323593585,1.01440151085,1.0380105288206407,0.9769178397518897,2028803.0217000002,25901.021700000096,2002902.0,0.012766651775930808,0,28,0.0,0.0,0.0,4160.88,0.0,190,0
