model_id,trade_date,normalized_nav,underwater_pct
internal_subsleeve_mom12_70_30,2021-06-28,1.0072125917425705,-1.3475171628741678
internal_subsleeve_mom12_70_30,2021-06-29,0.9983415290635324,-2.2164026055956354
internal_subsleeve_mom12_70_30,2021-06-30,0.9996167981679108,-2.0914950493718276
internal_subsleeve_mom12_70_30,2021-07-01,0.9969413399848095,-2.353545578380023
internal_subsleeve_mom12_70_30,2021-07-02,0.9967174664820008,-2.3754731010049213
internal_subsleeve_mom12_70_30,2021-07-05,0.9989448921549977,-2.157305581279889
internal_subsleeve_mom12_70_30,2021-07-06,1.0048412495241856,-1.5797807380300677
internal_subsleeve_mom12_70_30,2021-07-07,1.0026348064500865,-1.7958930953250296
internal_subsleeve_mom12_70_30,2021-07-08,0.9945965340402229,-2.583210030652716
internal_subsleeve_mom12_70_30,2021-07-09,0.9950335013181599,-2.5404108170204776
internal_subsleeve_mom12_70_30,2021-07-12,0.9944085115706786,-2.60162608660931
internal_subsleeve_mom12_70_30,2021-07-13,0.9958631134692267,-2.459153593703811
internal_subsleeve_mom12_70_30,2021-07-14,0.9926871691860172,-2.7702247533176183
internal_subsleeve_mom12_70_30,2021-07-15,0.9911015396284487,-2.9255308862993656
internal_subsleeve_mom12_70_30,2021-07-16,0.9901702803603616,-3.0167440420075797
internal_subsleeve_mom12_70_30,2021-07-19,0.9873569188995878,-3.2923016506981484
internal_subsleeve_mom12_70_30,2021-07-20,0.9855541827072748,-3.4688725183879
internal_subsleeve_mom12_70_30,2021-07-21,0.985160927414056,-3.507390316301595
internal_subsleeve_mom12_70_30,2021-07-22,0.9897923844511445,-3.053757449111394
internal_subsleeve_mom12_70_30,2021-07-23,0.9878420063003274,-3.2447892616868312
internal_subsleeve_mom12_70_30,2021-07-26,0.97489569597121,-4.512829065813695
internal_subsleeve_mom12_70_30,2021-07-27,0.9659292115127641,-5.39106069377201
internal_subsleeve_mom12_70_30,2021-07-28,0.9636262894921653,-5.61662278163203
internal_subsleeve_mom12_70_30,2021-07-29,0.9640009823163878,-5.579923104012985
internal_subsleeve_mom12_70_30,2021-07-30,0.9641212562399508,-5.56814274971903
internal_subsleeve_mom12_70_30,2021-08-02,0.9732895981218137,-4.670139986885669
internal_subsleeve_mom12_70_30,2021-08-03,0.9776512107109736,-4.242937314260365
internal_subsleeve_mom12_70_30,2021-08-04,0.9769521430307684,-4.3114082238665645
internal_subsleeve_mom12_70_30,2021-08-05,0.9763156159817946,-4.373753526426382
internal_subsleeve_mom12_70_30,2021-08-06,0.9768957112704947,-4.3169354912056646
internal_subsleeve_mom12_70_30,2021-08-09,0.986731369029322,-3.353571782094533
internal_subsleeve_mom12_70_30,2021-08-10,0.9851462472516518,-3.508828180047052
internal_subsleeve_mom12_70_30,2021-08-11,0.9909909279587904,-2.936364861104701
internal_subsleeve_mom12_70_30,2021-08-12,0.990934773667886,-2.9418649514184048
internal_subsleeve_mom12_70_30,2021-08-13,0.9900384979782908,-3.0296516042164434
internal_subsleeve_mom12_70_30,2021-08-16,0.9961047652572038,-2.4354847584833084
internal_subsleeve_mom12_70_30,2021-08-17,0.988170655380794,-3.212599386345749
internal_subsleeve_mom12_70_30,2021-08-18,0.9986620675502768,-2.1850071307758845
internal_subsleeve_mom12_70_30,2021-08-19,1.0009604011354067,-1.9598944619908854
internal_subsleeve_mom12_70_30,2021-08-20,0.9989481387671963,-2.1569875884779433
internal_subsleeve_mom12_70_30,2021-08-23,1.015774535674654,-0.5089086767044781
internal_subsleeve_mom12_70_30,2021-08-24,1.0144338863200726,-0.640219969402489
internal_subsleeve_mom12_70_30,2021-08-25,1.0233113344831162,0.0
internal_subsleeve_mom12_70_30,2021-08-26,1.0217221417349245,-0.15529904679443263
internal_subsleeve_mom12_70_30,2021-08-27,1.0201518174752455,-0.30875422771179384
internal_subsleeve_mom12_70_30,2021-08-30,1.0205322269557189,-0.2715798636981792
internal_subsleeve_mom12_70_30,2021-08-31,1.0297455968251275,0.0
internal_subsleeve_mom12_70_30,2021-09-01,1.0461733119550796,0.0
internal_subsleeve_mom12_70_30,2021-09-02,1.0643706546232505,0.0
internal_subsleeve_mom12_70_30,2021-09-03,1.0781804525381775,0.0
internal_subsleeve_mom12_70_30,2021-09-06,1.088481685636048,0.0
internal_subsleeve_mom12_70_30,2021-09-07,1.0925301595636325,0.0
internal_subsleeve_mom12_70_30,2021-09-08,1.1145480667493537,0.0
internal_subsleeve_mom12_70_30,2021-09-09,1.1269204289264738,0.0
internal_subsleeve_mom12_70_30,2021-09-10,1.110234329986874,-1.480681200845324
internal_subsleeve_mom12_70_30,2021-09-13,1.1324889283962598,0.0
internal_subsleeve_mom12_70_30,2021-09-14,1.1042473567898194,-2.49376138682732
internal_subsleeve_mom12_70_30,2021-09-15,1.1106884675999358,-1.925004320103696
internal_subsleeve_mom12_70_30,2021-09-16,1.0989074180334126,-2.9652837675334
internal_subsleeve_mom12_70_30,2021-09-17,1.1074308654728684,-2.212654119177715
internal_subsleeve_mom12_70_30,2021-09-22,1.1497712994550409,0.0
internal_subsleeve_mom12_70_30,2021-09-23,1.1778237657550727,0.0
internal_subsleeve_mom12_70_30,2021-09-24,1.156033486448697,-1.8500458166936906
internal_subsleeve_mom12_70_30,2021-09-27,1.1225890103651996,-4.6895602717324625
internal_subsleeve_mom12_70_30,2021-09-28,1.1479979123396733,-2.5322849039541073
internal_subsleeve_mom12_70_30,2021-09-29,1.1193583331466832,-4.963852344319852
internal_subsleeve_mom12_70_30,2021-09-30,1.1337971063102643,-3.737966640245549
internal_subsleeve_mom12_70_30,2021-10-08,1.1401601495928728,-3.1977293426453057
internal_subsleeve_mom12_70_30,2021-10-11,1.1387395761278454,-3.318339361421485
internal_subsleeve_mom12_70_30,2021-10-12,1.113427162924553,-5.467422606236583
internal_subsleeve_mom12_70_30,2021-10-13,1.0909103329276242,-7.379154280498879
internal_subsleeve_mom12_70_30,2021-10-14,1.0892018622721007,-7.524207445938124
internal_subsleeve_mom12_70_30,2021-10-15,1.0771431274776788,-8.548022310693494
internal_subsleeve_mom12_70_30,2021-10-18,1.0953985129292112,-6.998097272474446
internal_subsleeve_mom12_70_30,2021-10-19,1.0966595845727765,-6.891029332411547
internal_subsleeve_mom12_70_30,2021-10-20,1.100517313916062,-6.563499063839284
internal_subsleeve_mom12_70_30,2021-10-21,1.0938923141066637,-7.125977084916668
internal_subsleeve_mom12_70_30,2021-10-22,1.080384892334758,-8.272788871588876
internal_subsleeve_mom12_70_30,2021-10-25,1.0859920970154164,-7.796724043922254
internal_subsleeve_mom12_70_30,2021-10-26,1.0848477625504276,-7.893880723746527
internal_subsleeve_mom12_70_30,2021-10-27,1.0805701946661428,-8.257056269074614
internal_subsleeve_mom12_70_30,2021-10-28,1.0694103097758112,-9.204556668947872
internal_subsleeve_mom12_70_30,2021-10-29,1.069650498821748,-9.184164055645262
internal_subsleeve_mom12_70_30,2021-11-01,1.0680805112343947,-9.317459683819884
internal_subsleeve_mom12_70_30,2021-11-02,1.0486898715995412,-10.963770464654122
internal_subsleeve_mom12_70_30,2021-11-03,1.053633198555128,-10.544070412803174
internal_subsleeve_mom12_70_30,2021-11-04,1.053517276299323,-10.553912484187311
internal_subsleeve_mom12_70_30,2021-11-05,1.037876332288869,-11.881865312548424
internal_subsleeve_mom12_70_30,2021-11-08,1.0392976696302343,-11.761190438879698
internal_subsleeve_mom12_70_30,2021-11-09,1.0437151010849872,-11.386140148404278
internal_subsleeve_mom12_70_30,2021-11-10,1.0384576539772528,-11.832509737861841
internal_subsleeve_mom12_70_30,2021-11-11,1.0475643954038172,-11.059326033190509
internal_subsleeve_mom12_70_30,2021-11-12,1.0436148783439338,-11.39464929416677
internal_subsleeve_mom12_70_30,2021-11-15,1.0473808090283845,-11.074912947020099
internal_subsleeve_mom12_70_30,2021-11-16,1.0405328822991777,-11.65631798640787
internal_subsleeve_mom12_70_30,2021-11-17,1.0413202357146556,-11.589469834895738
internal_subsleeve_mom12_70_30,2021-11-18,1.0431575472254881,-11.433477778677148
internal_subsleeve_mom12_70_30,2021-11-19,1.0514344470207868,-10.730749574683696
internal_subsleeve_mom12_70_30,2021-11-22,1.0502864557101488,-10.828216729279783
internal_subsleeve_mom12_70_30,2021-11-23,1.055756250463556,-10.363818326696983
internal_subsleeve_mom12_70_30,2021-11-24,1.0581156022175313,-10.16350382952237
internal_subsleeve_mom12_70_30,2021-11-25,1.0573686885250768,-10.226918553708696
internal_subsleeve_mom12_70_30,2021-11-26,1.0572219437478796,-10.239377529445449
internal_subsleeve_mom12_70_30,2021-11-29,1.054910644910033,-10.435612221344792
internal_subsleeve_mom12_70_30,2021-11-30,1.0558358970615223,-10.357056143738719
internal_subsleeve_mom12_70_30,2021-12-01,1.0716162495945167,-9.017267204866519
internal_subsleeve_mom12_70_30,2021-12-02,1.0717285715075382,-9.007730811028392
internal_subsleeve_mom12_70_30,2021-12-03,1.09348884825465,-7.160232281979617
internal_subsleeve_mom12_70_30,2021-12-06,1.0911291475078202,-7.360576409466047
internal_subsleeve_mom12_70_30,2021-12-07,1.0932254757225508,-7.1825932276284306
internal_subsleeve_mom12_70_30,2021-12-08,1.0981083314278623,-6.768027326745852
internal_subsleeve_mom12_70_30,2021-12-09,1.1051400472373614,-6.171018163410524
internal_subsleeve_mom12_70_30,2021-12-10,1.105585957479206,-6.133159338108363
internal_subsleeve_mom12_70_30,2021-12-13,1.110384201537608,-5.725777164483603
internal_subsleeve_mom12_70_30,2021-12-14,1.107316700517167,-5.986215195165934
internal_subsleeve_mom12_70_30,2021-12-15,1.1237254420395348,-4.5930745573686815
internal_subsleeve_mom12_70_30,2021-12-16,1.1290816974223623,-4.138315913625934
internal_subsleeve_mom12_70_30,2021-12-17,1.1292892844093485,-4.120691291588097
internal_subsleeve_mom12_70_30,2021-12-20,1.1284902561713845,-4.18853066290964
internal_subsleeve_mom12_70_30,2021-12-21,1.1430260266647945,-2.9544096580501833
internal_subsleeve_mom12_70_30,2021-12-22,1.1405327130145255,-3.166097834393833
internal_subsleeve_mom12_70_30,2021-12-23,1.1436522569580128,-2.90124123749137
internal_subsleeve_mom12_70_30,2021-12-24,1.1406175631173288,-3.158893861671408
internal_subsleeve_mom12_70_30,2021-12-27,1.1468904912228892,-2.6263075539448844
internal_subsleeve_mom12_70_30,2021-12-28,1.1443244012920382,-2.844174607188288
internal_subsleeve_mom12_70_30,2021-12-29,1.1442974272192654,-2.8464647692275413
internal_subsleeve_mom12_70_30,2021-12-30,1.1578942582120684,-1.6920619300144657
internal_subsleeve_mom12_70_30,2021-12-31,1.1536442539779452,-2.052897256800268
internal_subsleeve_mom12_70_30,2022-01-04,1.1687956477586363,-0.7665083910621151
internal_subsleeve_mom12_70_30,2022-01-05,1.1647141906935956,-1.1130336679081143
internal_subsleeve_mom12_70_30,2022-01-06,1.166124921201902,-0.9932593392417144
internal_subsleeve_mom12_70_30,2022-01-07,1.16136250960492,-1.3975992528559522
internal_subsleeve_mom12_70_30,2022-01-10,1.162911162459063,-1.2661149935661031
internal_subsleeve_mom12_70_30,2022-01-11,1.1673854067467446,-0.8862411603349107
internal_subsleeve_mom12_70_30,2022-01-12,1.1635622154342145,-1.210839069095837
internal_subsleeve_mom12_70_30,2022-01-13,1.163323171527854,-1.2311344573627925
internal_subsleeve_mom12_70_30,2022-01-14,1.1414870924410792,-3.085068782824152
internal_subsleeve_mom12_70_30,2022-01-17,1.143228468847011,-2.937221842003135
internal_subsleeve_mom12_70_30,2022-01-18,1.1432440085669553,-2.935902483335384
internal_subsleeve_mom12_70_30,2022-01-19,1.1502673915821888,-2.3396007937756536
internal_subsleeve_mom12_70_30,2022-01-20,1.1449834300194017,-2.788221522650114
internal_subsleeve_mom12_70_30,2022-01-21,1.138656811617616,-3.3253662624431746
internal_subsleeve_mom12_70_30,2022-01-24,1.1319579956950026,-3.8941114446495173
internal_subsleeve_mom12_70_30,2022-01-25,1.1044147723502353,-6.2325957022761225
internal_subsleeve_mom12_70_30,2022-01-26,1.1135835964147793,-5.454141036041216
internal_subsleeve_mom12_70_30,2022-01-27,1.1027971992326775,-6.369931453564925
internal_subsleeve_mom12_70_30,2022-01-28,1.1118491857749915,-5.601396566980177
internal_subsleeve_mom12_70_30,2022-02-07,1.1421795919818467,-3.026273947730662
internal_subsleeve_mom12_70_30,2022-02-08,1.175817079328522,-0.1703723837890303
internal_subsleeve_mom12_70_30,2022-02-09,1.171645326268078,-0.5245640024111764
internal_subsleeve_mom12_70_30,2022-02-10,1.1821011599550368,0.0
internal_subsleeve_mom12_70_30,2022-02-11,1.1714863949585321,-0.897957413129391
internal_subsleeve_mom12_70_30,2022-02-14,1.1595974112155178,-1.9037075253673708
internal_subsleeve_mom12_70_30,2022-02-15,1.1568095358757287,-2.1395481990957643
internal_subsleeve_mom12_70_30,2022-02-16,1.1714856222388503,-0.8980227814504693
internal_subsleeve_mom12_70_30,2022-02-17,1.16848168266051,-1.152141437289922
internal_subsleeve_mom12_70_30,2022-02-18,1.1836934472553442,0.0
internal_subsleeve_mom12_70_30,2022-02-21,1.1832480304085877,-0.037629408846462375
internal_subsleeve_mom12_70_30,2022-02-22,1.171734703811705,-1.010290584219098
internal_subsleeve_mom12_70_30,2022-02-23,1.166198431559396,-1.478002242600418
internal_subsleeve_mom12_70_30,2022-02-24,1.1490452376335696,-2.927126926495549
internal_subsleeve_mom12_70_30,2022-02-25,1.165392182989845,-1.5461151962896102
internal_subsleeve_mom12_70_30,2022-02-28,1.1686197907037024,-1.2734425950057804
internal_subsleeve_mom12_70_30,2022-03-01,1.1776664433266857,-0.5091693244254625
internal_subsleeve_mom12_70_30,2022-03-02,1.1923202547830285,0.0
internal_subsleeve_mom12_70_30,2022-03-03,1.2255161282332743,0.0
internal_subsleeve_mom12_70_30,2022-03-04,1.2014616583142432,-1.962803211224029
internal_subsleeve_mom12_70_30,2022-03-07,1.1862945164899708,-3.200415795412348
internal_subsleeve_mom12_70_30,2022-03-08,1.1540288523192073,-5.833238279542218
internal_subsleeve_mom12_70_30,2022-03-09,1.1483663775234942,-6.295286445638249
internal_subsleeve_mom12_70_30,2022-03-10,1.161043405383334,-5.260862861338689
internal_subsleeve_mom12_70_30,2022-03-11,1.1679865963520581,-4.694310466901131
internal_subsleeve_mom12_70_30,2022-03-14,1.1427917943275414,-6.750162808953785
internal_subsleeve_mom12_70_30,2022-03-15,1.0859263563461166,-11.390284360303992
internal_subsleeve_mom12_70_30,2022-03-16,1.114172987601357,-9.085408022530995
internal_subsleeve_mom12_70_30,2022-03-17,1.1154545688896398,-8.980833202277083
internal_subsleeve_mom12_70_30,2022-03-18,1.139973323499866,-6.9801451619187045
internal_subsleeve_mom12_70_30,2022-03-21,1.1391049894753884,-7.0509997189884155
internal_subsleeve_mom12_70_30,2022-03-22,1.1498491439273506,-6.17429526733414
internal_subsleeve_mom12_70_30,2022-03-23,1.1424285882541019,-6.779799797408859
internal_subsleeve_mom12_70_30,2022-03-24,1.133592713465703,-7.500791923488581
internal_subsleeve_mom12_70_30,2022-03-25,1.1419225947834823,-6.821087990926877
internal_subsleeve_mom12_70_30,2022-03-28,1.1532165550821056,-5.899520331519181
internal_subsleeve_mom12_70_30,2022-03-29,1.1519431950495256,-6.003424311503169
internal_subsleeve_mom12_70_30,2022-03-30,1.156535176728103,-5.6287265353753835
internal_subsleeve_mom12_70_30,2022-03-31,1.1773528329660836,-3.930041731610967
internal_subsleeve_mom12_70_30,2022-04-01,1.1912559427875984,-2.795571976279576
internal_subsleeve_mom12_70_30,2022-04-06,1.2030974355247337,-1.829326615297977
internal_subsleeve_mom12_70_30,2022-04-07,1.1943033295410646,-2.546910479032749
internal_subsleeve_mom12_70_30,2022-04-08,1.2049628209669458,-1.6771143841214475
internal_subsleeve_mom12_70_30,2022-04-11,1.194370541231998,-2.541426121105095
internal_subsleeve_mom12_70_30,2022-04-12,1.2105949493472807,-1.2175424331219653
internal_subsleeve_mom12_70_30,2022-04-13,1.2094592157291466,-1.310216335322778
internal_subsleeve_mom12_70_30,2022-04-14,1.2020863253771075,-1.9118314574891548
internal_subsleeve_mom12_70_30,2022-04-15,1.1949647542800315,-2.492939362396329
internal_subsleeve_mom12_70_30,2022-04-18,1.1915619189470417,-2.770604849989333
internal_subsleeve_mom12_70_30,2022-04-19,1.1998666244805565,-2.0929552179533184
internal_subsleeve_mom12_70_30,2022-04-20,1.1875977830465798,-3.0940714947063297
internal_subsleeve_mom12_70_30,2022-04-21,1.161726144181671,-5.205152554260051
internal_subsleeve_mom12_70_30,2022-04-22,1.1854612192798948,-3.2684114089239547
internal_subsleeve_mom12_70_30,2022-04-25,1.14282304886275,-6.747612492847077
internal_subsleeve_mom12_70_30,2022-04-26,1.1262768800118526,-8.097751301281264
internal_subsleeve_mom12_70_30,2022-04-27,1.1407844698242482,-6.913957022432394
internal_subsleeve_mom12_70_30,2022-04-28,1.1441492201001215,-6.639399209739716
internal_subsleeve_mom12_70_30,2022-04-29,1.1579078126483056,-5.516721814378245
internal_subsleeve_mom12_70_30,2022-05-05,1.1731895906252616,-4.269755118069929
internal_subsleeve_mom12_70_30,2022-05-06,1.1562466428116136,-5.6522704047576084
internal_subsleeve_mom12_70_30,2022-05-09,1.1624282981182352,-5.147858005425643
internal_subsleeve_mom12_70_30,2022-05-10,1.1723214226880758,-4.340596122703411
internal_subsleeve_mom12_70_30,2022-05-11,1.1653846022753702,-4.906628690769721
internal_subsleeve_mom12_70_30,2022-05-12,1.1682555635132121,-4.672363210968911
internal_subsleeve_mom12_70_30,2022-05-13,1.1823599874139605,-3.5214665743753537
internal_subsleeve_mom12_70_30,2022-05-16,1.1834169180343084,-3.4352228607270052
internal_subsleeve_mom12_70_30,2022-05-17,1.1761943524746945,-4.0245717393930125
internal_subsleeve_mom12_70_30,2022-05-18,1.1730074960161672,-4.284613723754449
internal_subsleeve_mom12_70_30,2022-05-19,1.1755849130086842,-4.074300947517662
internal_subsleeve_mom12_70_30,2022-05-20,1.1831396243112071,-3.45784954973688
internal_subsleeve_mom12_70_30,2022-05-23,1.1844474944063672,-3.351129608233905
internal_subsleeve_mom12_70_30,2022-05-24,1.1671745416096262,-4.76057273173176
internal_subsleeve_mom12_70_30,2022-05-25,1.1995917776965286,-2.1153822409598733
internal_subsleeve_mom12_70_30,2022-05-26,1.205318539490599,-1.6480883668004043
internal_subsleeve_mom12_70_30,2022-05-27,1.2055357258067312,-1.630366338413447
internal_subsleeve_mom12_70_30,2022-05-30,1.2077531108780122,-1.4494315452926454
internal_subsleeve_mom12_70_30,2022-05-31,1.213733880393884,-0.9614110796220876
internal_subsleeve_mom12_70_30,2022-06-01,1.2136584109091726,-0.9675692592635232
internal_subsleeve_mom12_70_30,2022-06-02,1.208754309781348,-1.3677354435221
internal_subsleeve_mom12_70_30,2022-06-06,1.2086808837570377,-1.3737268803231895
internal_subsleeve_mom12_70_30,2022-06-07,1.221139669294015,-0.3571114927364061
internal_subsleeve_mom12_70_30,2022-06-08,1.2227905016709677,-0.2224064212223653
internal_subsleeve_mom12_70_30,2022-06-09,1.2254036555037446,-0.009177580526154028
internal_subsleeve_mom12_70_30,2022-06-10,1.2338693555374476,0.0
internal_subsleeve_mom12_70_30,2022-06-13,1.2213727780210442,-1.012795841011882
internal_subsleeve_mom12_70_30,2022-06-14,1.236800622264757,0.0
internal_subsleeve_mom12_70_30,2022-06-15,1.2327058550569248,-0.3310773890406127
internal_subsleeve_mom12_70_30,2022-06-16,1.2172368548678363,-1.5818044594040237
internal_subsleeve_mom12_70_30,2022-06-17,1.2157625118340538,-1.7010106602452502
internal_subsleeve_mom12_70_30,2022-06-20,1.2118404046465103,-2.018127834746797
internal_subsleeve_mom12_70_30,2022-06-21,1.2157986645641456,-1.6980875755183367
internal_subsleeve_mom12_70_30,2022-06-22,1.2053935411063708,-2.5393810928778016
internal_subsleeve_mom12_70_30,2022-06-23,1.2112007047840676,-2.0698499838892603
internal_subsleeve_mom12_70_30,2022-06-24,1.207521122002709,-2.3673581444706215
internal_subsleeve_mom12_70_30,2022-06-27,1.2069548848757734,-2.4131405540799067
internal_subsleeve_mom12_70_30,2022-06-28,1.2144919856072396,-1.8037375027081692
internal_subsleeve_mom12_70_30,2022-06-29,1.2107877256133324,-2.1032409090958604
internal_subsleeve_mom12_70_30,2022-06-30,1.2132139529246049,-1.9070712704656878
internal_subsleeve_mom12_70_30,2022-07-01,1.217424115659333,-1.5666637173858078
internal_subsleeve_mom12_70_30,2022-07-04,1.2281485726414743,-0.6995508788991023
internal_subsleeve_mom12_70_30,2022-07-05,1.2349363031722715,-0.1507372375889937
internal_subsleeve_mom12_70_30,2022-07-06,1.2372645487800493,0.0
internal_subsleeve_mom12_70_30,2022-07-07,1.2478988548455225,0.0
internal_subsleeve_mom12_70_30,2022-07-08,1.2593127679917788,0.0
internal_subsleeve_mom12_70_30,2022-07-11,1.273335103975863,0.0
internal_subsleeve_mom12_70_30,2022-07-12,1.294918781416959,0.0
internal_subsleeve_mom12_70_30,2022-07-13,1.3228555468273202,0.0
internal_subsleeve_mom12_70_30,2022-07-14,1.2950722181197438,-2.100254164123261
internal_subsleeve_mom12_70_30,2022-07-15,1.2859284255105952,-2.7914704220947995
internal_subsleeve_mom12_70_30,2022-07-18,1.3172606121250092,-0.42294373831894827
internal_subsleeve_mom12_70_30,2022-07-19,1.3153933605851647,-0.564096832798755
internal_subsleeve_mom12_70_30,2022-07-20,1.3136342279487871,-0.6970767821663615
internal_subsleeve_mom12_70_30,2022-07-21,1.2985508662079916,-1.8372890885644977
internal_subsleeve_mom12_70_30,2022-07-22,1.3084023437789911,-1.0925760626693592
internal_subsleeve_mom12_70_30,2022-07-25,1.3028860546210064,-1.5095746662746157
internal_subsleeve_mom12_70_30,2022-07-26,1.2951590795230365,-2.0936879594079416
internal_subsleeve_mom12_70_30,2022-07-27,1.2906512403508918,-2.4344537507262842
internal_subsleeve_mom12_70_30,2022-07-28,1.2909017017995192,-2.415520357036538
internal_subsleeve_mom12_70_30,2022-07-29,1.2854167123040132,-2.8301528925889663
internal_subsleeve_mom12_70_30,2022-08-01,1.2790467625439808,-3.3116831530403013
internal_subsleeve_mom12_70_30,2022-08-02,1.23862121234623,-6.367613960807306
internal_subsleeve_mom12_70_30,2022-08-03,1.2169457226223066,-8.006151877960011
internal_subsleeve_mom12_70_30,2022-08-04,1.2214090071923707,-7.668754149177859
internal_subsleeve_mom12_70_30,2022-08-05,1.2285985521699716,-7.125267372043043
internal_subsleeve_mom12_70_30,2022-08-08,1.2273813810847136,-7.217278256238013
internal_subsleeve_mom12_70_30,2022-08-09,1.2202028369648334,-7.759933434053668
internal_subsleeve_mom12_70_30,2022-08-10,1.2124590093587655,-8.345320676420421
internal_subsleeve_mom12_70_30,2022-08-11,1.2301311751253217,-7.009410205398825
internal_subsleeve_mom12_70_30,2022-08-12,1.2372665480769456,-6.4700185107623875
internal_subsleeve_mom12_70_30,2022-08-15,1.240006004920893,-6.262931890419177
internal_subsleeve_mom12_70_30,2022-08-16,1.2439949083041035,-5.961394553800881
internal_subsleeve_mom12_70_30,2022-08-17,1.2496527984489612,-5.533691759007652
internal_subsleeve_mom12_70_30,2022-08-18,1.2376213529186972,-6.4431973780542435
internal_subsleeve_mom12_70_30,2022-08-19,1.24534012776744,-5.859703974919239
internal_subsleeve_mom12_70_30,2022-08-22,1.2454323630927264,-5.852731533709954
internal_subsleeve_mom12_70_30,2022-08-23,1.2548755962279483,-5.138879355528436
internal_subsleeve_mom12_70_30,2022-08-24,1.2411825243351362,-6.1739940304188945
internal_subsleeve_mom12_70_30,2022-08-25,1.2612190220869182,-4.659354144012806
internal_subsleeve_mom12_70_30,2022-08-26,1.2617294693429093,-4.620767371842904
internal_subsleeve_mom12_70_30,2022-08-29,1.2623269405549924,-4.575602106934273
internal_subsleeve_mom12_70_30,2022-08-30,1.2604910434753958,-4.714384990976283
internal_subsleeve_mom12_70_30,2022-08-31,1.2535632525457052,-5.238084721177804
internal_subsleeve_mom12_70_30,2022-09-01,1.2567347741641204,-4.9983365773973665
internal_subsleeve_mom12_70_30,2022-09-02,1.26212753755985,-4.5906757856606255
internal_subsleeve_mom12_70_30,2022-09-05,1.2834682119246756,-2.9774479153910183
internal_subsleeve_mom12_70_30,2022-09-06,1.2940414829404743,-2.1781716042958976
internal_subsleeve_mom12_70_30,2022-09-07,1.2971061592843742,-1.9465003268650305
internal_subsleeve_mom12_70_30,2022-09-08,1.3140498547504638,-0.6656578715624417
internal_subsleeve_mom12_70_30,2022-09-09,1.3253775515264903,0.0
internal_subsleeve_mom12_70_30,2022-09-13,1.3227786461909616,-0.19608792472268766
internal_subsleeve_mom12_70_30,2022-09-14,1.3094276676718937,-1.203421910702085
